,Unnamed: 0,Random_Id,data,date_iso8601,event_color,event_date,event_name,formatted_date,instance_question_id,instructor_question_number,qid,question_id,student_question_number,submission_id,variant_id,variant_number
0,0,104,,2020-10-18T20:36:32-07,gray3,2020-10-19T03:36:32.897Z,Begin,2020-10-18 20:36:32 (PDT),,,,,,,,
1,1,104,,2020-10-18T20:36:32-07,green1,2020-10-19T03:36:32.946Z,View assessment overview,2020-10-18 20:36:32 (PDT),,,,,,,,
2,2,104,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': 'w7oaq5'}",2020-10-18T20:36:43-07,gray1,2020-10-19T03:36:43.386Z,New variant,2020-10-18 20:36:43 (PDT),119167.0,1.0,PLEDGE,1046.0,1.0,,75649.0,1.0
3,3,104,,2020-10-18T20:36:43-07,green3,2020-10-19T03:36:43.435Z,View variant,2020-10-18 20:36:43 (PDT),119167.0,1.0,PLEDGE,1046.0,1.0,,75649.0,1.0
4,4,104,"{'correct': True, 'submitted_answer': {'pledge': 'Stephanie Wang'}}",2020-10-18T20:37:04-07,blue3,2020-10-19T03:37:04.356Z,Submission,2020-10-18 20:37:04 (PDT),119167.0,1.0,PLEDGE,1046.0,1.0,117855.0,75649.0,1.0
5,5,104,,2020-10-18T20:37:04-07,green3,2020-10-19T03:37:04.445Z,View variant,2020-10-18 20:37:04 (PDT),119167.0,1.0,PLEDGE,1046.0,1.0,,75649.0,1.0
6,6,104,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': 'x07w6z'}",2020-10-18T20:37:12-07,gray1,2020-10-19T03:37:12.620Z,New variant,2020-10-18 20:37:12 (PDT),119168.0,2.0,SURVEY,1372.0,2.0,,75651.0,1.0
7,7,104,,2020-10-18T20:37:12-07,green3,2020-10-19T03:37:12.665Z,View variant,2020-10-18 20:37:12 (PDT),119168.0,2.0,SURVEY,1372.0,2.0,,75651.0,1.0
8,8,104,"{'correct': True, 'submitted_answer': {'survey': 'Turing'}}",2020-10-18T20:37:21-07,blue3,2020-10-19T03:37:21.067Z,Submission,2020-10-18 20:37:21 (PDT),119168.0,2.0,SURVEY,1372.0,2.0,117858.0,75651.0,1.0
9,9,104,,2020-10-18T20:37:21-07,green3,2020-10-19T03:37:21.160Z,View variant,2020-10-18 20:37:21 (PDT),119168.0,2.0,SURVEY,1372.0,2.0,,75651.0,1.0
