,Unnamed: 0,Random_Id,data,date_iso8601,event_color,event_date,event_name,formatted_date,instance_question_id,instructor_question_number,qid,question_id,student_question_number,submission_id,variant_id,variant_number
0,0,174,,2020-10-19T18:52:56-07,gray3,2020-10-20T01:52:56.125Z,Begin,2020-10-19 18:52:56 (PDT),,,,,,,,
1,1,174,,2020-10-19T18:52:56-07,green1,2020-10-20T01:52:56.166Z,View assessment overview,2020-10-19 18:52:56 (PDT),,,,,,,,
2,2,174,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': 'w7mqwj'}",2020-10-19T18:53:24-07,gray1,2020-10-20T01:53:24.311Z,New variant,2020-10-19 18:53:24 (PDT),126186.0,1.0,PLEDGE,1046.0,1.0,,78343.0,1.0
3,3,174,,2020-10-19T18:53:24-07,green3,2020-10-20T01:53:24.355Z,View variant,2020-10-19 18:53:24 (PDT),126186.0,1.0,PLEDGE,1046.0,1.0,,78343.0,1.0
4,4,174,"{'correct': True, 'submitted_answer': {'pledge': 'Geyuan Tan'}}",2020-10-19T18:53:52-07,blue3,2020-10-20T01:53:52.835Z,Submission,2020-10-19 18:53:52 (PDT),126186.0,1.0,PLEDGE,1046.0,1.0,123003.0,78343.0,1.0
5,5,174,,2020-10-19T18:53:52-07,green3,2020-10-20T01:53:52.914Z,View variant,2020-10-19 18:53:52 (PDT),126186.0,1.0,PLEDGE,1046.0,1.0,,78343.0,1.0
6,6,174,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': '130sa34'}",2020-10-19T18:53:56-07,gray1,2020-10-20T01:53:56.967Z,New variant,2020-10-19 18:53:56 (PDT),126187.0,2.0,SURVEY,1372.0,2.0,,78345.0,1.0
7,7,174,,2020-10-19T18:53:57-07,green3,2020-10-20T01:53:57.008Z,View variant,2020-10-19 18:53:57 (PDT),126187.0,2.0,SURVEY,1372.0,2.0,,78345.0,1.0
8,8,174,"{'correct': True, 'submitted_answer': {'survey': 'Turing'}}",2020-10-19T19:27:06-07,blue3,2020-10-20T02:27:06.073Z,Submission,2020-10-19 19:27:06 (PDT),126187.0,2.0,SURVEY,1372.0,2.0,123223.0,78345.0,1.0
9,9,174,,2020-10-19T19:27:06-07,green3,2020-10-20T02:27:06.151Z,View variant,2020-10-19 19:27:06 (PDT),126187.0,2.0,SURVEY,1372.0,2.0,,78345.0,1.0
10,10,174,"{'params': {'t': [{'key': 'a', 'html': 'Sharing information over a network means you give up control over that information — forever'}, {'key': 'b', 'html': 'The benefit of doing work online is that the digital “bits” you leave behind aren’t valuable to anyone.'}, {'key': 'c', 'html': 'You can avoid having an information footprint simply by not going online and avoiding using digital devices'}, {'key': 'd', 'html': 'You can avoid having an information footprint by staying offline.'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'t': {'key': 'a', 'html': 'Sharing information over a network means you give up control over that information — forever'}}, 'variant_seed': '11sc1rh'}",2020-10-19T19:27:09-07,gray1,2020-10-20T02:27:09.083Z,New variant,2020-10-19 19:27:09 (PDT),126188.0,3.0,lecture/privacy,1029.0,3.0,,78469.0,1.0
11,11,174,,2020-10-19T19:27:09-07,green3,2020-10-20T02:27:09.126Z,View variant,2020-10-19 19:27:09 (PDT),126188.0,3.0,lecture/privacy,1029.0,3.0,,78469.0,1.0
12,12,174,"{'correct': True, 'submitted_answer': {'t': 'a'}}",2020-10-19T19:27:43-07,blue3,2020-10-20T02:27:43.445Z,Submission,2020-10-19 19:27:43 (PDT),126188.0,3.0,lecture/privacy,1029.0,3.0,123225.0,78469.0,1.0
13,13,174,,2020-10-19T19:27:43-07,green3,2020-10-20T02:27:43.527Z,View variant,2020-10-19 19:27:43 (PDT),126188.0,3.0,lecture/privacy,1029.0,3.0,,78469.0,1.0
14,14,174,"{'params': {'0': [{'key': 'a', 'html': 'Imperative programming is the most powerful'}, {'key': 'b', 'html': 'Proving algorithms are <i>correct</i> is easy'}, {'key': 'c', 'html': 'Python is considered Turing Complete because it’s easy to use.'}, {'key': 'd', 'html': 'OOP programming is the most powerful'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'0': {'key': 'e', 'html': 'None of the above'}}, 'variant_seed': '1q99uuq'}",2020-10-19T19:27:45-07,gray1,2020-10-20T02:27:45.327Z,New variant,2020-10-19 19:27:45 (PDT),126189.0,4.0,lecture/algorithms,1373.0,4.0,,78471.0,1.0
15,15,174,,2020-10-19T19:27:45-07,green3,2020-10-20T02:27:45.366Z,View variant,2020-10-19 19:27:45 (PDT),126189.0,4.0,lecture/algorithms,1373.0,4.0,,78471.0,1.0
16,16,174,"{'correct': True, 'submitted_answer': {'0': 'e'}}",2020-10-19T19:31:32-07,blue3,2020-10-20T02:31:32.747Z,Submission,2020-10-19 19:31:32 (PDT),126189.0,4.0,lecture/algorithms,1373.0,4.0,123247.0,78471.0,1.0
17,17,174,,2020-10-19T19:31:32-07,green3,2020-10-20T02:31:32.855Z,View variant,2020-10-19 19:31:32 (PDT),126189.0,4.0,lecture/algorithms,1373.0,4.0,,78471.0,1.0
18,18,174,"{'params': {'0': [{'key': 'a', 'html': 'When you see the “add ______ to ______” command block, you know you’re dealing with mutable data'}, {'key': 'b', 'html': 'You are not allowed to pass mutable data into reporter blocks'}, {'key': 'c', 'html': '<em>Unit tests</em> are where you test ALL your code together, as one big unit.'}, {'key': 'd', 'html': 'You are not allowed to pass immutable data into command blocks'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'0': {'key': 'a', 'html': 'When you see the “add ______ to ______” command block, you know you’re dealing with mutable data'}}, 'variant_seed': '1p7ejjd'}",2020-10-19T19:31:35-07,gray1,2020-10-20T02:31:35.877Z,New variant,2020-10-19 19:31:35 (PDT),126190.0,5.0,lecture/testing+2048,1375.0,5.0,,78479.0,1.0
19,19,174,,2020-10-19T19:31:35-07,green3,2020-10-20T02:31:35.929Z,View variant,2020-10-19 19:31:35 (PDT),126190.0,5.0,lecture/testing+2048,1375.0,5.0,,78479.0,1.0
20,20,174,,2020-10-19T19:31:40-07,green3,2020-10-20T02:31:40.653Z,View variant,2020-10-19 19:31:40 (PDT),126189.0,4.0,lecture/algorithms,1373.0,4.0,,78471.0,1.0
21,21,174,,2020-10-19T19:31:46-07,green3,2020-10-20T02:31:46.875Z,View variant,2020-10-19 19:31:46 (PDT),126190.0,5.0,lecture/testing+2048,1375.0,5.0,,78479.0,1.0
22,22,174,"{'correct': True, 'submitted_answer': {'0': 'a'}}",2020-10-19T19:34:31-07,blue3,2020-10-20T02:34:31.624Z,Submission,2020-10-19 19:34:31 (PDT),126190.0,5.0,lecture/testing+2048,1375.0,5.0,123256.0,78479.0,1.0
23,23,174,,2020-10-19T19:34:31-07,green3,2020-10-20T02:34:31.723Z,View variant,2020-10-19 19:34:31 (PDT),126190.0,5.0,lecture/testing+2048,1375.0,5.0,,78479.0,1.0
24,24,174,"{'params': {'0': [{'key': 'a', 'html': 'According to Prof Brian Harvey, Word Processing is the most important use of computers in education so far.'}, {'key': 'b', 'html': 'According to Prof Brian Harvey, Social Networking is the most important use of computers in education so far.'}, {'key': 'c', 'html': 'Managing SETI@Home is hard because people have different kinds of computers with different operating systems and configurations; it&#x27;s a very hectic, heterogeneous space. (Apple Macs, PCs, Linux machines, tablets, ...)'}, {'key': 'd', 'html': 'According to Prof Brian Harvey, Web Search is the most important use of computers in education so far.'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'0': {'key': 'c', 'html': 'Managing SETI@Home is hard because people have different kinds of computers with different operating systems and configurations; it&#x27;s a very hectic, heterogeneous space. (Apple Macs, PCs, Linux machines, tablets, ...)'}}, 'variant_seed': '1wqn6om'}",2020-10-19T19:34:34-07,gray1,2020-10-20T02:34:34.499Z,New variant,2020-10-19 19:34:34 (PDT),126191.0,6.0,lecture/global-impact,1374.0,6.0,,78483.0,1.0
25,25,174,,2020-10-19T19:34:34-07,green3,2020-10-20T02:34:34.544Z,View variant,2020-10-19 19:34:34 (PDT),126191.0,6.0,lecture/global-impact,1374.0,6.0,,78483.0,1.0
26,26,174,,2020-10-19T19:34:37-07,green1,2020-10-20T02:34:37.237Z,View assessment overview,2020-10-19 19:34:37 (PDT),,,,,,,,
27,27,174,,2020-10-19T19:34:45-07,green3,2020-10-20T02:34:45.652Z,View variant,2020-10-19 19:34:45 (PDT),126191.0,6.0,lecture/global-impact,1374.0,6.0,,78483.0,1.0
28,28,174,"{'correct': True, 'submitted_answer': {'0': 'c'}}",2020-10-19T20:34:24-07,blue3,2020-10-20T03:34:24.308Z,Submission,2020-10-19 20:34:24 (PDT),126191.0,6.0,lecture/global-impact,1374.0,6.0,123496.0,78483.0,1.0
29,29,174,,2020-10-19T20:34:24-07,green3,2020-10-20T03:34:24.407Z,View variant,2020-10-19 20:34:24 (PDT),126191.0,6.0,lecture/global-impact,1374.0,6.0,,78483.0,1.0
30,30,174,"{'params': {'b': [{'key': 'a', 'html': '\n        30$_{ 16 }$\n    '}, {'key': 'b', 'html': '\n        26$_{ 16 }$\n    '}, {'key': 'c', 'html': '\n        2A$_{ 16 }$\n    '}, {'key': 'd', 'html': '\n        2E$_{ 16 }$\n    '}, {'key': 'e', 'html': '\n        24$_{ 16 }$\n    '}, {'key': 'f', 'html': '\n        2C$_{ 16 }$\n    '}, {'key': 'g', 'html': ' \n        28$_{ 16 }$\n    '}, {'key': 'h', 'html': '\n        22$_{ 16 }$\n    '}], 'i0': '30', 'i1': '2E', 'i2': '2C', 'i3': '2A', 'i4': '26', 'i5': '24', 'i6': '22', 'Base1': '2', 'Base2': '10', 'Base3': '16', 'Number1': 8, 'Number2': 5, 'solution': '28', 'Converted_Number1': '1000', 'Converted_Number2': 5}, 'options': {}, 'true_answer': {'b': {'key': 'g', 'html': ' \n        28$_{ 16 }$\n    '}}, 'variant_seed': '3982je'}",2020-10-19T20:34:28-07,gray1,2020-10-20T03:34:28.404Z,New variant,2020-10-19 20:34:28 (PDT),126192.0,7.0,number-multiplication,167.0,7.0,,78611.0,1.0
31,31,174,,2020-10-19T20:34:28-07,green3,2020-10-20T03:34:28.470Z,View variant,2020-10-19 20:34:28 (PDT),126192.0,7.0,number-multiplication,167.0,7.0,,78611.0,1.0
32,32,174,"{'correct': True, 'submitted_answer': {'b': 'g'}}",2020-10-19T20:45:09-07,blue3,2020-10-20T03:45:09.580Z,Submission,2020-10-19 20:45:09 (PDT),126192.0,7.0,number-multiplication,167.0,7.0,123530.0,78611.0,1.0
33,33,174,,2020-10-19T20:45:09-07,green3,2020-10-20T03:45:09.679Z,View variant,2020-10-19 20:45:09 (PDT),126192.0,7.0,number-multiplication,167.0,7.0,,78611.0,1.0
