,Unnamed: 0,Random_Id,data,date_iso8601,event_color,event_date,event_name,formatted_date,instance_question_id,instructor_question_number,qid,question_id,student_question_number,submission_id,variant_id,variant_number
0,0,145,,2020-10-17T10:41:50-07,gray3,2020-10-17T17:41:50.641Z,Begin,2020-10-17 10:41:50 (PDT),,,,,,,,
1,1,145,,2020-10-17T10:41:50-07,green1,2020-10-17T17:41:50.687Z,View assessment overview,2020-10-17 10:41:50 (PDT),,,,,,,,
2,2,145,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': '13d3ifc'}",2020-10-17T10:42:30-07,gray1,2020-10-17T17:42:30.362Z,New variant,2020-10-17 10:42:30 (PDT),105226.0,1.0,PLEDGE,1046.0,1.0,,70693.0,1.0
3,3,145,,2020-10-17T10:42:30-07,green3,2020-10-17T17:42:30.455Z,View variant,2020-10-17 10:42:30 (PDT),105226.0,1.0,PLEDGE,1046.0,1.0,,70693.0,1.0
4,4,145,"{'correct': True, 'submitted_answer': {'pledge': 'Kamal Nahas'}}",2020-10-17T10:42:57-07,blue3,2020-10-17T17:42:57.173Z,Submission,2020-10-17 10:42:57 (PDT),105226.0,1.0,PLEDGE,1046.0,1.0,110344.0,70693.0,1.0
5,5,145,,2020-10-17T10:42:57-07,green3,2020-10-17T17:42:57.273Z,View variant,2020-10-17 10:42:57 (PDT),105226.0,1.0,PLEDGE,1046.0,1.0,,70693.0,1.0
6,6,145,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': '1yl8xcu'}",2020-10-17T10:43:02-07,gray1,2020-10-17T17:43:02.818Z,New variant,2020-10-17 10:43:02 (PDT),105227.0,2.0,SURVEY,1372.0,2.0,,70697.0,1.0
7,7,145,,2020-10-17T10:43:02-07,green3,2020-10-17T17:43:02.869Z,View variant,2020-10-17 10:43:02 (PDT),105227.0,2.0,SURVEY,1372.0,2.0,,70697.0,1.0
8,8,145,"{'correct': True, 'submitted_answer': {'survey': 'Turing'}}",2020-10-17T10:43:27-07,blue3,2020-10-17T17:43:27.356Z,Submission,2020-10-17 10:43:27 (PDT),105227.0,2.0,SURVEY,1372.0,2.0,110345.0,70697.0,1.0
9,9,145,,2020-10-17T10:43:27-07,green3,2020-10-17T17:43:27.440Z,View variant,2020-10-17 10:43:27 (PDT),105227.0,2.0,SURVEY,1372.0,2.0,,70697.0,1.0
10,10,145,"{'params': {'t': [{'key': 'a', 'html': 'You can avoid having an information footprint simply by not going online and avoiding using digital devices'}, {'key': 'b', 'html': 'You can avoid having an information footprint by staying offline.'}, {'key': 'c', 'html': 'Thankfully, there are many entities (e.g., the government, your school, your employer, your bank, etc.) looking out for your privacy, so you don’t have to actively maintain it.'}, {'key': 'd', 'html': 'Sharing information over a network means you give up control over that information — forever'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'t': {'key': 'd', 'html': 'Sharing information over a network means you give up control over that information — forever'}}, 'variant_seed': '1kl9fg0'}",2020-10-17T10:43:42-07,gray1,2020-10-17T17:43:42.226Z,New variant,2020-10-17 10:43:42 (PDT),105228.0,3.0,lecture/privacy,1029.0,3.0,,70698.0,1.0
11,11,145,,2020-10-17T10:43:42-07,green3,2020-10-17T17:43:42.272Z,View variant,2020-10-17 10:43:42 (PDT),105228.0,3.0,lecture/privacy,1029.0,3.0,,70698.0,1.0
12,12,145,"{'correct': True, 'submitted_answer': {'t': 'd'}}",2020-10-17T10:44:38-07,blue3,2020-10-17T17:44:38.086Z,Submission,2020-10-17 10:44:38 (PDT),105228.0,3.0,lecture/privacy,1029.0,3.0,110346.0,70698.0,1.0
13,13,145,,2020-10-17T10:44:38-07,green3,2020-10-17T17:44:38.162Z,View variant,2020-10-17 10:44:38 (PDT),105228.0,3.0,lecture/privacy,1029.0,3.0,,70698.0,1.0
14,14,145,"{'params': {'0': [{'key': 'a', 'html': 'Python is considered Turing Complete because it was authored by a Turing Award winner.'}, {'key': 'b', 'html': 'Declarative programming is the most powerful'}, {'key': 'c', 'html': 'Python is considered Turing Complete because it’s easy to use.'}, {'key': 'd', 'html': 'You learned your first algorithm before you could speak'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'0': {'key': 'd', 'html': 'You learned your first algorithm before you could speak'}}, 'variant_seed': 'fyyi7v'}",2020-10-17T10:45:29-07,gray1,2020-10-17T17:45:29.282Z,New variant,2020-10-17 10:45:29 (PDT),105229.0,4.0,lecture/algorithms,1373.0,4.0,,70701.0,1.0
