,Unnamed: 0,Random_Id,data,date_iso8601,event_color,event_date,event_name,formatted_date,instance_question_id,instructor_question_number,qid,question_id,student_question_number,submission_id,variant_id,variant_number
0,0,95,,2020-10-18T15:15:19-07,gray3,2020-10-18T22:15:19.635Z,Begin,2020-10-18 15:15:19 (PDT),,,,,,,,
1,1,95,,2020-10-18T15:15:19-07,green1,2020-10-18T22:15:19.693Z,View assessment overview,2020-10-18 15:15:19 (PDT),,,,,,,,
2,2,95,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': 'lmdel1'}",2020-10-18T15:15:27-07,gray1,2020-10-18T22:15:27.529Z,New variant,2020-10-18 15:15:27 (PDT),116720.0,1.0,PLEDGE,1046.0,1.0,,74679.0,1.0
3,3,95,,2020-10-18T15:15:27-07,green3,2020-10-18T22:15:27.577Z,View variant,2020-10-18 15:15:27 (PDT),116720.0,1.0,PLEDGE,1046.0,1.0,,74679.0,1.0
4,4,95,"{'correct': True, 'submitted_answer': {'pledge': 'Dominic Giovanni Ventimiglia '}}",2020-10-18T15:16:02-07,blue3,2020-10-18T22:16:02.777Z,Submission,2020-10-18 15:16:02 (PDT),116720.0,1.0,PLEDGE,1046.0,1.0,116358.0,74679.0,1.0
5,5,95,,2020-10-18T15:16:02-07,green3,2020-10-18T22:16:02.903Z,View variant,2020-10-18 15:16:02 (PDT),116720.0,1.0,PLEDGE,1046.0,1.0,,74679.0,1.0
6,6,95,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': '2auzkl'}",2020-10-18T15:16:31-07,gray1,2020-10-18T22:16:31.693Z,New variant,2020-10-18 15:16:31 (PDT),116721.0,2.0,SURVEY,1372.0,2.0,,74688.0,1.0
7,7,95,,2020-10-18T15:16:31-07,green3,2020-10-18T22:16:31.740Z,View variant,2020-10-18 15:16:31 (PDT),116721.0,2.0,SURVEY,1372.0,2.0,,74688.0,1.0
8,8,95,"{'correct': True, 'submitted_answer': {'survey': 'Turing'}}",2020-10-18T15:16:40-07,blue3,2020-10-18T22:16:40.266Z,Submission,2020-10-18 15:16:40 (PDT),116721.0,2.0,SURVEY,1372.0,2.0,116361.0,74688.0,1.0
9,9,95,,2020-10-18T15:16:40-07,green3,2020-10-18T22:16:40.358Z,View variant,2020-10-18 15:16:40 (PDT),116721.0,2.0,SURVEY,1372.0,2.0,,74688.0,1.0
10,10,95,"{'params': {'t': [{'key': 'a', 'html': 'By default, all data on the internet is encrypted and secure.'}, {'key': 'b', 'html': 'The benefit of doing work online is that the digital “bits” you leave behind aren’t valuable to anyone.'}, {'key': 'c', 'html': 'You can avoid having an information footprint simply by not going online and avoiding using digital devices'}, {'key': 'd', 'html': 'Only you have an interest in maintaining your privacy.'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'t': {'key': 'd', 'html': 'Only you have an interest in maintaining your privacy.'}}, 'variant_seed': 'qekylx'}",2020-10-18T15:16:53-07,gray1,2020-10-18T22:16:54.000Z,New variant,2020-10-18 15:16:53 (PDT),116722.0,3.0,lecture/privacy,1029.0,3.0,,74691.0,1.0
11,11,95,,2020-10-18T15:16:54-07,green3,2020-10-18T22:16:54.043Z,View variant,2020-10-18 15:16:54 (PDT),116722.0,3.0,lecture/privacy,1029.0,3.0,,74691.0,1.0
12,12,95,"{'correct': True, 'submitted_answer': {'t': 'd'}}",2020-10-18T15:21:04-07,blue3,2020-10-18T22:21:04.902Z,Submission,2020-10-18 15:21:04 (PDT),116722.0,3.0,lecture/privacy,1029.0,3.0,116374.0,74691.0,1.0
13,13,95,,2020-10-18T15:21:05-07,green3,2020-10-18T22:21:05.007Z,View variant,2020-10-18 15:21:05 (PDT),116722.0,3.0,lecture/privacy,1029.0,3.0,,74691.0,1.0
14,14,95,"{'params': {'0': [{'key': 'a', 'html': 'Python is considered Turing Complete because it can be used to write a programming language.'}, {'key': 'b', 'html': 'Functional programming is the most powerful'}, {'key': 'c', 'html': 'Python is considered Turing Complete because it’s easy to use.'}, {'key': 'd', 'html': 'Algorithms can <i>adapt</i>, like a living thing'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'0': {'key': 'd', 'html': 'Algorithms can <i>adapt</i>, like a living thing'}}, 'variant_seed': 'm6l06p'}",2020-10-18T15:21:08-07,gray1,2020-10-18T22:21:08.536Z,New variant,2020-10-18 15:21:08 (PDT),116723.0,4.0,lecture/algorithms,1373.0,4.0,,74702.0,1.0
15,15,95,,2020-10-18T15:21:08-07,green3,2020-10-18T22:21:08.591Z,View variant,2020-10-18 15:21:08 (PDT),116723.0,4.0,lecture/algorithms,1373.0,4.0,,74702.0,1.0
16,16,95,"{'correct': None, 'submitted_answer': {'0': 'e'}}",2020-10-18T15:22:56-07,blue3,2020-10-18T22:22:56.750Z,Submission,2020-10-18 15:22:56 (PDT),116723.0,4.0,lecture/algorithms,1373.0,4.0,116386.0,74702.0,1.0
17,17,95,,2020-10-18T15:22:56-07,green3,2020-10-18T22:22:56.865Z,View variant,2020-10-18 15:22:56 (PDT),116723.0,4.0,lecture/algorithms,1373.0,4.0,,74702.0,1.0
18,18,95,"{'correct': None, 'submitted_answer': {'0': 'd'}}",2020-10-18T15:23:29-07,blue3,2020-10-18T22:23:29.677Z,Submission,2020-10-18 15:23:29 (PDT),116723.0,4.0,lecture/algorithms,1373.0,4.0,116389.0,74702.0,1.0
19,19,95,,2020-10-18T15:23:29-07,green3,2020-10-18T22:23:29.809Z,View variant,2020-10-18 15:23:29 (PDT),116723.0,4.0,lecture/algorithms,1373.0,4.0,,74702.0,1.0
20,20,95,"{'correct': None, 'submitted_answer': {'0': 'd'}}",2020-10-18T15:23:32-07,blue3,2020-10-18T22:23:32.387Z,Submission,2020-10-18 15:23:32 (PDT),116723.0,4.0,lecture/algorithms,1373.0,4.0,116391.0,74702.0,1.0
21,21,95,,2020-10-18T15:23:32-07,green3,2020-10-18T22:23:32.506Z,View variant,2020-10-18 15:23:32 (PDT),116723.0,4.0,lecture/algorithms,1373.0,4.0,,74702.0,1.0
22,22,95,"{'correct': True, 'submitted_answer': {'0': 'd'}}",2020-10-18T15:23:54-07,blue3,2020-10-18T22:23:54.370Z,Submission,2020-10-18 15:23:54 (PDT),116723.0,4.0,lecture/algorithms,1373.0,4.0,116394.0,74702.0,1.0
23,23,95,,2020-10-18T15:23:54-07,green3,2020-10-18T22:23:54.504Z,View variant,2020-10-18 15:23:54 (PDT),116723.0,4.0,lecture/algorithms,1373.0,4.0,,74702.0,1.0
24,24,95,"{'params': {'0': [{'key': 'a', 'html': '<em>Unit tests</em> are where you test ALL your code together, as one big unit.'}, {'key': 'b', 'html': 'Test-driven development is when you write tests first'}, {'key': 'c', 'html': '<em>Glass box testing</em> means you test your code as if it&#8217;s very fragile, with very gentle tests'}, {'key': 'd', 'html': 'Monolithic code is easy to read'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'0': {'key': 'b', 'html': 'Test-driven development is when you write tests first'}}, 'variant_seed': '1aw5v8k'}",2020-10-18T15:23:58-07,gray1,2020-10-18T22:23:58.044Z,New variant,2020-10-18 15:23:58 (PDT),116724.0,5.0,lecture/testing+2048,1375.0,5.0,,74716.0,1.0
25,25,95,,2020-10-18T15:23:58-07,green3,2020-10-18T22:23:58.103Z,View variant,2020-10-18 15:23:58 (PDT),116724.0,5.0,lecture/testing+2048,1375.0,5.0,,74716.0,1.0
26,26,95,"{'correct': None, 'submitted_answer': {'0': 'b'}}",2020-10-18T15:24:33-07,blue3,2020-10-18T22:24:33.000Z,Submission,2020-10-18 15:24:33 (PDT),116724.0,5.0,lecture/testing+2048,1375.0,5.0,116401.0,74716.0,1.0
27,27,95,,2020-10-18T15:24:33-07,green3,2020-10-18T22:24:33.123Z,View variant,2020-10-18 15:24:33 (PDT),116724.0,5.0,lecture/testing+2048,1375.0,5.0,,74716.0,1.0
28,28,95,"{'correct': True, 'submitted_answer': {'0': 'b'}}",2020-10-18T15:28:35-07,blue3,2020-10-18T22:28:35.225Z,Submission,2020-10-18 15:28:35 (PDT),116724.0,5.0,lecture/testing+2048,1375.0,5.0,116416.0,74716.0,1.0
29,29,95,,2020-10-18T15:28:35-07,green3,2020-10-18T22:28:35.339Z,View variant,2020-10-18 15:28:35 (PDT),116724.0,5.0,lecture/testing+2048,1375.0,5.0,,74716.0,1.0
30,30,95,"{'params': {'0': [{'key': 'a', 'html': 'Virtual Reality (E.g., Oculus Rift) is the most significant assistive technology available today.'}, {'key': 'b', 'html': 'Augmented Reality (E.g., seeing computer-generated in your field of view, like Google Glass) is the most significant assistive technology available today.'}, {'key': 'c', 'html': 'According to Prof Brian Harvey, Web Search is the most important use of computers in education so far.'}, {'key': 'd', 'html': 'According to Prof Brian Harvey, Word Processing is the most important use of computers in education so far.'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'0': {'key': 'e', 'html': 'None of the above'}}, 'variant_seed': 'lj485a'}",2020-10-18T15:28:40-07,gray1,2020-10-18T22:28:40.242Z,New variant,2020-10-18 15:28:40 (PDT),116725.0,6.0,lecture/global-impact,1374.0,6.0,,74727.0,1.0
31,31,95,,2020-10-18T15:28:40-07,green3,2020-10-18T22:28:40.287Z,View variant,2020-10-18 15:28:40 (PDT),116725.0,6.0,lecture/global-impact,1374.0,6.0,,74727.0,1.0
