,Unnamed: 0,Random_Id,data,date_iso8601,event_color,event_date,event_name,formatted_date,instance_question_id,instructor_question_number,qid,question_id,student_question_number,submission_id,variant_id,variant_number
0,0,263,,2020-10-17T12:36:42-07,gray3,2020-10-17T19:36:42.910Z,Begin,2020-10-17 12:36:42 (PDT),,,,,,,,
1,1,263,,2020-10-17T12:36:42-07,green1,2020-10-17T19:36:42.957Z,View assessment overview,2020-10-17 12:36:42 (PDT),,,,,,,,
2,2,263,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': '17ogkrk'}",2020-10-17T12:37:10-07,gray1,2020-10-17T19:37:10.904Z,New variant,2020-10-17 12:37:10 (PDT),105920.0,1.0,PLEDGE,1046.0,1.0,,70906.0,1.0
3,3,263,,2020-10-17T12:37:10-07,green3,2020-10-17T19:37:10.949Z,View variant,2020-10-17 12:37:10 (PDT),105920.0,1.0,PLEDGE,1046.0,1.0,,70906.0,1.0
4,4,263,"{'correct': True, 'submitted_answer': {'pledge': 'Tobin Thomas Thannickal'}}",2020-10-17T12:37:42-07,blue3,2020-10-17T19:37:42.063Z,Submission,2020-10-17 12:37:42 (PDT),105920.0,1.0,PLEDGE,1046.0,1.0,110586.0,70906.0,1.0
5,5,263,,2020-10-17T12:37:42-07,green3,2020-10-17T19:37:42.156Z,View variant,2020-10-17 12:37:42 (PDT),105920.0,1.0,PLEDGE,1046.0,1.0,,70906.0,1.0
6,6,263,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': 'peeefg'}",2020-10-17T12:37:48-07,gray1,2020-10-17T19:37:48.013Z,New variant,2020-10-17 12:37:48 (PDT),105921.0,2.0,SURVEY,1372.0,2.0,,70910.0,1.0
7,7,263,,2020-10-17T12:37:48-07,green3,2020-10-17T19:37:48.058Z,View variant,2020-10-17 12:37:48 (PDT),105921.0,2.0,SURVEY,1372.0,2.0,,70910.0,1.0
8,8,263,"{'params': {'t': [{'key': 'a', 'html': 'By default, all data on the internet is encrypted and secure.'}, {'key': 'b', 'html': 'Sharing information over a network means you give up control over that information — forever'}, {'key': 'c', 'html': 'Thankfully, there are many entities (e.g., the government, your school, your employer, your bank, etc.) looking out for your privacy, so you don’t have to actively maintain it.'}, {'key': 'd', 'html': 'The benefit of doing work online is that the digital “bits” you leave behind aren’t valuable to anyone.'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'t': {'key': 'b', 'html': 'Sharing information over a network means you give up control over that information — forever'}}, 'variant_seed': '1nf4gip'}",2020-10-17T12:37:56-07,gray1,2020-10-17T19:37:56.511Z,New variant,2020-10-17 12:37:56 (PDT),105922.0,3.0,lecture/privacy,1029.0,3.0,,70912.0,1.0
9,9,263,,2020-10-17T12:37:56-07,green3,2020-10-17T19:37:56.553Z,View variant,2020-10-17 12:37:56 (PDT),105922.0,3.0,lecture/privacy,1029.0,3.0,,70912.0,1.0
