,Unnamed: 0,Random_Id,data,date_iso8601,event_color,event_date,event_name,formatted_date,instance_question_id,instructor_question_number,qid,question_id,student_question_number,submission_id,variant_id,variant_number
0,0,233,,2020-10-18T23:05:06-07,gray3,2020-10-19T06:05:06.285Z,Begin,2020-10-18 23:05:06 (PDT),,,,,,,,
1,1,233,,2020-10-18T23:05:06-07,green1,2020-10-19T06:05:06.318Z,View assessment overview,2020-10-18 23:05:06 (PDT),,,,,,,,
2,2,233,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': '1evdfk8'}",2020-10-18T23:05:12-07,gray1,2020-10-19T06:05:12.301Z,New variant,2020-10-18 23:05:12 (PDT),120209.0,1.0,PLEDGE,1046.0,1.0,,76020.0,1.0
3,3,233,,2020-10-18T23:05:12-07,green3,2020-10-19T06:05:12.364Z,View variant,2020-10-18 23:05:12 (PDT),120209.0,1.0,PLEDGE,1046.0,1.0,,76020.0,1.0
4,4,233,"{'correct': True, 'submitted_answer': {'pledge': 'Chloe Kim'}}",2020-10-18T23:05:17-07,blue3,2020-10-19T06:05:17.951Z,Submission,2020-10-18 23:05:17 (PDT),120209.0,1.0,PLEDGE,1046.0,1.0,118499.0,76020.0,1.0
5,5,233,,2020-10-18T23:05:18-07,green3,2020-10-19T06:05:18.056Z,View variant,2020-10-18 23:05:18 (PDT),120209.0,1.0,PLEDGE,1046.0,1.0,,76020.0,1.0
6,6,233,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': '1d5wv1d'}",2020-10-18T23:05:22-07,gray1,2020-10-19T06:05:22.751Z,New variant,2020-10-18 23:05:22 (PDT),120210.0,2.0,SURVEY,1372.0,2.0,,76022.0,1.0
7,7,233,,2020-10-18T23:05:22-07,green3,2020-10-19T06:05:22.808Z,View variant,2020-10-18 23:05:22 (PDT),120210.0,2.0,SURVEY,1372.0,2.0,,76022.0,1.0
8,8,233,"{'correct': True, 'submitted_answer': {'survey': 'Turing'}}",2020-10-18T23:05:33-07,blue3,2020-10-19T06:05:33.519Z,Submission,2020-10-18 23:05:33 (PDT),120210.0,2.0,SURVEY,1372.0,2.0,118500.0,76022.0,1.0
9,9,233,,2020-10-18T23:05:33-07,green3,2020-10-19T06:05:33.609Z,View variant,2020-10-18 23:05:33 (PDT),120210.0,2.0,SURVEY,1372.0,2.0,,76022.0,1.0
