,Unnamed: 0,Random_Id,data,date_iso8601,event_color,event_date,event_name,formatted_date,instance_question_id,instructor_question_number,qid,question_id,student_question_number,submission_id,variant_id,variant_number
0,0,74,,2020-10-17T22:20:46-07,gray3,2020-10-18T05:20:46.229Z,Begin,2020-10-17 22:20:46 (PDT),,,,,,,,
1,1,74,,2020-10-17T22:20:46-07,green1,2020-10-18T05:20:46.274Z,View assessment overview,2020-10-17 22:20:46 (PDT),,,,,,,,
2,2,74,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': 'v5rpj1'}",2020-10-17T22:20:49-07,gray1,2020-10-18T05:20:49.495Z,New variant,2020-10-17 22:20:49 (PDT),110824.0,1.0,PLEDGE,1046.0,1.0,,72694.0,1.0
3,3,74,,2020-10-17T22:20:49-07,green3,2020-10-18T05:20:49.554Z,View variant,2020-10-17 22:20:49 (PDT),110824.0,1.0,PLEDGE,1046.0,1.0,,72694.0,1.0
4,4,74,"{'correct': None, 'submitted_answer': {'pledge': 'Eric Anthony Padron'}}",2020-10-17T22:21:15-07,blue3,2020-10-18T05:21:15.188Z,Submission,2020-10-17 22:21:15 (PDT),110824.0,1.0,PLEDGE,1046.0,1.0,113454.0,72694.0,1.0
5,5,74,,2020-10-17T22:21:15-07,green3,2020-10-18T05:21:15.288Z,View variant,2020-10-17 22:21:15 (PDT),110824.0,1.0,PLEDGE,1046.0,1.0,,72694.0,1.0
6,6,74,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': '1kedusk'}",2020-10-17T22:21:18-07,gray1,2020-10-18T05:21:18.934Z,New variant,2020-10-17 22:21:18 (PDT),110825.0,2.0,SURVEY,1372.0,2.0,,72696.0,1.0
7,7,74,,2020-10-17T22:21:18-07,green3,2020-10-18T05:21:18.989Z,View variant,2020-10-17 22:21:18 (PDT),110825.0,2.0,SURVEY,1372.0,2.0,,72696.0,1.0
8,8,74,"{'correct': None, 'submitted_answer': {'survey': 'Turing'}}",2020-10-17T22:27:57-07,blue3,2020-10-18T05:27:57.835Z,Submission,2020-10-17 22:27:57 (PDT),110825.0,2.0,SURVEY,1372.0,2.0,113487.0,72696.0,1.0
9,9,74,,2020-10-17T22:27:57-07,green3,2020-10-18T05:27:57.932Z,View variant,2020-10-17 22:27:57 (PDT),110825.0,2.0,SURVEY,1372.0,2.0,,72696.0,1.0
10,10,74,"{'params': {'t': [{'key': 'a', 'html': 'To remove something that has been shared (via social media), you just have to “unshare” it, and it’s gone from any computer that had originally had access.'}, {'key': 'b', 'html': 'The online world and the real world are different, so as long as your username doesn’t tell anything about you, you don’t put anything about yourself in your online “profile” (e.g., photo, address, etc), and what you post isn’t connected to you, you can safely remain anonymous online'}, {'key': 'c', 'html': 'The benefit of doing work online is that the digital “bits” you leave behind aren’t valuable to anyone.'}, {'key': 'd', 'html': 'With the right software and configuration, you can be anonymous when you’re online.'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'t': {'key': 'e', 'html': 'None of the above'}}, 'variant_seed': 'x6wssq'}",2020-10-17T22:28:00-07,gray1,2020-10-18T05:28:00.113Z,New variant,2020-10-17 22:28:00 (PDT),110826.0,3.0,lecture/privacy,1029.0,3.0,,72735.0,1.0
11,11,74,,2020-10-17T22:28:00-07,green3,2020-10-18T05:28:00.176Z,View variant,2020-10-17 22:28:00 (PDT),110826.0,3.0,lecture/privacy,1029.0,3.0,,72735.0,1.0
12,12,74,,2020-10-17T22:28:14-07,green1,2020-10-18T05:28:14.200Z,View assessment overview,2020-10-17 22:28:14 (PDT),,,,,,,,
13,13,74,,2020-10-17T22:28:23-07,green3,2020-10-18T05:28:23.234Z,View variant,2020-10-17 22:28:23 (PDT),110826.0,3.0,lecture/privacy,1029.0,3.0,,72735.0,1.0
14,14,74,"{'correct': None, 'submitted_answer': {'t': 'e'}}",2020-10-17T22:34:54-07,blue3,2020-10-18T05:34:54.542Z,Submission,2020-10-17 22:34:54 (PDT),110826.0,3.0,lecture/privacy,1029.0,3.0,113506.0,72735.0,1.0
15,15,74,,2020-10-17T22:34:54-07,green3,2020-10-18T05:34:54.645Z,View variant,2020-10-17 22:34:54 (PDT),110826.0,3.0,lecture/privacy,1029.0,3.0,,72735.0,1.0
16,16,74,"{'params': {'0': [{'key': 'a', 'html': 'Functional programming is the most powerful'}, {'key': 'b', 'html': 'Python is considered Turing Complete because it can simulate a Universal Turing Machine'}, {'key': 'c', 'html': 'Python is considered Turing Complete because it’s easy to use.'}, {'key': 'd', 'html': 'Proving algorithms are <i>correct</i> is easy'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'0': {'key': 'b', 'html': 'Python is considered Turing Complete because it can simulate a Universal Turing Machine'}}, 'variant_seed': '190tw7k'}",2020-10-17T22:34:57-07,gray1,2020-10-18T05:34:57.539Z,New variant,2020-10-17 22:34:57 (PDT),110827.0,4.0,lecture/algorithms,1373.0,4.0,,72745.0,1.0
17,17,74,,2020-10-17T22:34:57-07,green3,2020-10-18T05:34:57.598Z,View variant,2020-10-17 22:34:57 (PDT),110827.0,4.0,lecture/algorithms,1373.0,4.0,,72745.0,1.0
18,18,74,"{'correct': None, 'submitted_answer': {'0': 'b'}}",2020-10-17T22:36:05-07,blue3,2020-10-18T05:36:05.132Z,Submission,2020-10-17 22:36:05 (PDT),110827.0,4.0,lecture/algorithms,1373.0,4.0,113507.0,72745.0,1.0
19,19,74,,2020-10-17T22:36:05-07,green3,2020-10-18T05:36:05.239Z,View variant,2020-10-17 22:36:05 (PDT),110827.0,4.0,lecture/algorithms,1373.0,4.0,,72745.0,1.0
20,20,74,"{'params': {'0': [{'key': 'a', 'html': '<pl-figure file-name=""remove-duplicates.png"" inline=""true"" width=""170""></pl-figure> needs to handle the case when its input is not a list.'}, {'key': 'b', 'html': '<em>Integration tests</em> are where you test when you integrate commands and reporters together'}, {'key': 'c', 'html': '<em>Black box testing</em> means you test your code as if it&#8217;s inside a black box with no inputs or outputs'}, {'key': 'd', 'html': 'You are not allowed to pass mutable data into reporter blocks'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'0': {'key': 'e', 'html': 'None of the above'}}, 'variant_seed': '9c9ku6'}",2020-10-17T22:36:06-07,gray1,2020-10-18T05:36:06.895Z,New variant,2020-10-17 22:36:06 (PDT),110828.0,5.0,lecture/testing+2048,1375.0,5.0,,72748.0,1.0
21,21,74,,2020-10-17T22:36:06-07,green3,2020-10-18T05:36:06.970Z,View variant,2020-10-17 22:36:06 (PDT),110828.0,5.0,lecture/testing+2048,1375.0,5.0,,72748.0,1.0
22,22,74,"{'correct': None, 'submitted_answer': {'0': 'b'}}",2020-10-17T22:44:40-07,blue3,2020-10-18T05:44:40.927Z,Submission,2020-10-17 22:44:40 (PDT),110828.0,5.0,lecture/testing+2048,1375.0,5.0,113532.0,72748.0,1.0
23,23,74,,2020-10-17T22:44:41-07,green3,2020-10-18T05:44:41.044Z,View variant,2020-10-17 22:44:41 (PDT),110828.0,5.0,lecture/testing+2048,1375.0,5.0,,72748.0,1.0
24,24,74,"{'params': {'0': [{'key': 'a', 'html': 'According to Prof Brian Harvey, Word Processing is the most important use of computers in education so far.'}, {'key': 'b', 'html': 'Virtual Reality (E.g., Oculus Rift) is the most significant assistive technology available today.'}, {'key': 'c', 'html': 'Hearing Aids is the most significant assistive technology available today.'}, {'key': 'd', 'html': 'Augmented Reality (E.g., seeing computer-generated in your field of view, like Google Glass) is the most significant assistive technology available today.'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'0': {'key': 'c', 'html': 'Hearing Aids is the most significant assistive technology available today.'}}, 'variant_seed': '1exi4f1'}",2020-10-17T22:44:47-07,gray1,2020-10-18T05:44:47.193Z,New variant,2020-10-17 22:44:47 (PDT),110829.0,6.0,lecture/global-impact,1374.0,6.0,,72763.0,1.0
25,25,74,,2020-10-17T22:44:47-07,green3,2020-10-18T05:44:47.255Z,View variant,2020-10-17 22:44:47 (PDT),110829.0,6.0,lecture/global-impact,1374.0,6.0,,72763.0,1.0
26,26,74,,2020-10-17T22:45:54-07,green1,2020-10-18T05:45:54.819Z,View assessment overview,2020-10-17 22:45:54 (PDT),,,,,,,,
27,27,74,"{'params': {'a': [{'key': 'a', 'html': '\n            Imperative\n        '}, {'key': 'b', 'html': '\n            Functional\n        '}, {'key': 'c', 'html': ' \n            Declarative\n        '}, {'key': 'd', 'html': '\n            Object-Oriented\n        '}], 'b': [{'key': 'a', 'html': ' \n            Declarative\n        '}, {'key': 'b', 'html': '\n            Functional\n        '}, {'key': 'c', 'html': '\n            Imperative\n        '}, {'key': 'd', 'html': '\n            Object-Oriented\n        '}], 'c': [{'key': 'a', 'html': ' \n            Declarative\n        '}, {'key': 'b', 'html': '\n            Imperative\n        '}, {'key': 'c', 'html': '\n            Functional\n        '}, {'key': 'd', 'html': '\n            Object-Oriented\n        '}], 'd': [{'key': 'a', 'html': ' \n            Declarative\n        '}, {'key': 'b', 'html': '\n            Imperative\n        '}, {'key': 'c', 'html': '\n            Object-Oriented\n        '}, {'key': 'd', 'html': '\n            Functional\n        '}], 'Answer1': 'Declarative', 'Answer2': 'Imperative', 'Answer3': 'Functional', 'Answer4': 'Object-Oriented', 'Question1': '<pl-figure file-name=""declarative-4.png"" inline=""true"" width=""250""></pl-figure>', 'Question2': '<pl-figure file-name=""imperative-1.png"" inline=""true"" width=""250""></pl-figure>', 'Question3': '<pl-figure file-name=""func-3.png"" inline=""true"" width=""250""></pl-figure>', 'Question4': '<pl-figure file-name=""oop-2.png"" inline=""true"" width=""250""></pl-figure>'}, 'options': {}, 'true_answer': {'a': {'key': 'c', 'html': ' \n            Declarative\n        '}, 'b': {'key': 'c', 'html': '\n            Imperative\n        '}, 'c': {'key': 'c', 'html': '\n            Functional\n        '}, 'd': {'key': 'c', 'html': '\n            Object-Oriented\n        '}}, 'variant_seed': 'vdo69m'}",2020-10-17T22:46:24-07,gray1,2020-10-18T05:46:24.741Z,New variant,2020-10-17 22:46:24 (PDT),110831.0,8.0,programming-paradigm,168.0,8.0,,72767.0,1.0
28,28,74,,2020-10-17T22:46:24-07,green3,2020-10-18T05:46:24.864Z,View variant,2020-10-17 22:46:24 (PDT),110831.0,8.0,programming-paradigm,168.0,8.0,,72767.0,1.0
29,29,74,,2020-10-17T22:46:39-07,green1,2020-10-18T05:46:39.671Z,View assessment overview,2020-10-17 22:46:39 (PDT),,,,,,,,
30,30,74,"{'params': {'b': [{'key': 'a', 'html': ' \n        40$_{ 16 }$\n    '}, {'key': 'b', 'html': '\n        4C$_{ 16 }$\n    '}, {'key': 'c', 'html': '\n        42$_{ 16 }$\n    '}, {'key': 'd', 'html': '\n        3E$_{ 16 }$\n    '}, {'key': 'e', 'html': '\n        48$_{ 16 }$\n    '}, {'key': 'f', 'html': '\n        44$_{ 16 }$\n    '}, {'key': 'g', 'html': '\n        4A$_{ 16 }$\n    '}, {'key': 'h', 'html': '\n        46$_{ 16 }$\n    '}], 'i0': '4C', 'i1': '4A', 'i2': '48', 'i3': '46', 'i4': '44', 'i5': '42', 'i6': '3E', 'Base1': '10', 'Base2': '2', 'Base3': '16', 'Number1': 8, 'Number2': 8, 'solution': '40', 'Converted_Number1': 8, 'Converted_Number2': '1000'}, 'options': {}, 'true_answer': {'b': {'key': 'a', 'html': ' \n        40$_{ 16 }$\n    '}}, 'variant_seed': '1cavjqn'}",2020-10-17T22:46:41-07,gray1,2020-10-18T05:46:41.761Z,New variant,2020-10-17 22:46:41 (PDT),110830.0,7.0,number-multiplication,167.0,7.0,,72769.0,1.0
31,31,74,,2020-10-17T22:46:41-07,green3,2020-10-18T05:46:41.832Z,View variant,2020-10-17 22:46:41 (PDT),110830.0,7.0,number-multiplication,167.0,7.0,,72769.0,1.0
32,32,74,,2020-10-17T22:46:49-07,green1,2020-10-18T05:46:49.930Z,View assessment overview,2020-10-17 22:46:49 (PDT),,,,,,,,
33,33,74,"{'params': {'0': [{'key': 'a', 'html': '<pl-figure file-name=""map-length&gt;4.png"" inline=""true"" width=""450""></pl-figure>'}, {'key': 'b', 'html': '<pl-figure file-name=""length-list-L&gt;4.png"" inline=""true"" width=""300""></pl-figure>'}, {'key': 'c', 'html': '<pl-figure file-name=""correct.png"" inline=""true"" width=""450""></pl-figure>'}, {'key': 'd', 'html': '<pl-figure file-name=""combine-L-length.png"" inline=""true"" width=""450""></pl-figure>'}, {'key': 'e', 'html': '<pl-figure file-name=""length-text-L&gt;4.png"" inline=""true"" width=""300""></pl-figure>'}], '1': [{'key': 'a', 'html': '<pl-figure file-name=""map-list-words-L.png"" inline=""true"" width=""450""></pl-figure>'}, {'key': 'b', 'html': '<pl-figure file-name=""map-words-list-L.png"" inline=""true"" width=""450""></pl-figure>'}, {'key': 'c', 'html': '<pl-figure file-name=""map-L-words.png"" inline=""true"" width=""450""></pl-figure>'}, {'key': 'd', 'html': '<pl-figure file-name=""map-words-L.png"" inline=""true"" width=""450""></pl-figure>'}, {'key': 'e', 'html': '<pl-figure file-name=""keep-words-L.png"" inline=""true"" width=""450""></pl-figure>'}]}, 'options': {}, 'true_answer': {'0': {'key': 'c', 'html': '<pl-figure file-name=""correct.png"" inline=""true"" width=""450""></pl-figure>'}, '1': {'key': 'd', 'html': '<pl-figure file-name=""map-words-L.png"" inline=""true"" width=""450""></pl-figure>'}}, 'variant_seed': 'c5hl2h'}",2020-10-17T22:46:52-07,gray1,2020-10-18T05:46:52.761Z,New variant,2020-10-17 22:46:52 (PDT),110833.0,10.0,snap/HOFs/map-keep,1378.0,10.0,,72770.0,1.0
34,34,74,,2020-10-17T22:46:52-07,green3,2020-10-18T05:46:52.880Z,View variant,2020-10-17 22:46:52 (PDT),110833.0,10.0,snap/HOFs/map-keep,1378.0,10.0,,72770.0,1.0
35,35,74,,2020-10-17T22:47:00-07,green1,2020-10-18T05:47:00.857Z,View assessment overview,2020-10-17 22:47:00 (PDT),,,,,,,,
