,Unnamed: 0,Random_Id,data,date_iso8601,event_color,event_date,event_name,formatted_date,instance_question_id,instructor_question_number,qid,question_id,student_question_number,submission_id,variant_id,variant_number
0,0,275,,2020-10-17T19:25:50-07,gray3,2020-10-18T02:25:50.206Z,Begin,2020-10-17 19:25:50 (PDT),,,,,,,,
1,1,275,,2020-10-17T19:25:50-07,green1,2020-10-18T02:25:50.261Z,View assessment overview,2020-10-17 19:25:50 (PDT),,,,,,,,
2,2,275,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': 'kn4xg0'}",2020-10-17T19:25:54-07,gray1,2020-10-18T02:25:54.371Z,New variant,2020-10-17 19:25:54 (PDT),109667.0,1.0,PLEDGE,1046.0,1.0,,72348.0,1.0
3,3,275,,2020-10-17T19:25:54-07,green3,2020-10-18T02:25:54.414Z,View variant,2020-10-17 19:25:54 (PDT),109667.0,1.0,PLEDGE,1046.0,1.0,,72348.0,1.0
4,4,275,"{'correct': True, 'submitted_answer': {'pledge': 'Daniel Anthony Pugeda'}}",2020-10-17T19:26:18-07,blue3,2020-10-18T02:26:18.016Z,Submission,2020-10-17 19:26:18 (PDT),109667.0,1.0,PLEDGE,1046.0,1.0,112837.0,72348.0,1.0
5,5,275,,2020-10-17T19:26:18-07,green3,2020-10-18T02:26:18.102Z,View variant,2020-10-17 19:26:18 (PDT),109667.0,1.0,PLEDGE,1046.0,1.0,,72348.0,1.0
6,6,275,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': '1r6nmzr'}",2020-10-17T19:26:19-07,gray1,2020-10-18T02:26:19.832Z,New variant,2020-10-17 19:26:19 (PDT),109668.0,2.0,SURVEY,1372.0,2.0,,72349.0,1.0
7,7,275,,2020-10-17T19:26:19-07,green3,2020-10-18T02:26:19.874Z,View variant,2020-10-17 19:26:19 (PDT),109668.0,2.0,SURVEY,1372.0,2.0,,72349.0,1.0
8,8,275,"{'params': {'t': [{'key': 'a', 'html': 'You can avoid having an information footprint by staying offline.'}, {'key': 'b', 'html': 'You can avoid having an information footprint simply by not going online and avoiding using digital devices'}, {'key': 'c', 'html': 'By default, all data on the internet is encrypted and secure.'}, {'key': 'd', 'html': 'The online world is inseparable from the real world'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'t': {'key': 'd', 'html': 'The online world is inseparable from the real world'}}, 'variant_seed': 'fyq96j'}",2020-10-17T19:35:22-07,gray1,2020-10-18T02:35:22.714Z,New variant,2020-10-17 19:35:22 (PDT),109669.0,3.0,lecture/privacy,1029.0,3.0,,72369.0,1.0
9,9,275,,2020-10-17T19:35:22-07,green3,2020-10-18T02:35:22.754Z,View variant,2020-10-17 19:35:22 (PDT),109669.0,3.0,lecture/privacy,1029.0,3.0,,72369.0,1.0
10,10,275,,2020-10-17T19:35:32-07,green3,2020-10-18T02:35:32.734Z,View variant,2020-10-17 19:35:32 (PDT),109668.0,2.0,SURVEY,1372.0,2.0,,72349.0,1.0
11,11,275,,2020-10-17T19:35:33-07,green3,2020-10-18T02:35:33.979Z,View variant,2020-10-17 19:35:33 (PDT),109669.0,3.0,lecture/privacy,1029.0,3.0,,72369.0,1.0
12,12,275,"{'params': {'0': [{'key': 'a', 'html': 'Python is considered Turing Complete because it can be used to write a programming language.'}, {'key': 'b', 'html': 'Python is considered Turing Complete because it can simulate a Universal Turing Machine'}, {'key': 'c', 'html': 'Declarative programming is the most powerful'}, {'key': 'd', 'html': 'Python is considered Turing Complete because it was authored by a Turing Award winner.'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'0': {'key': 'b', 'html': 'Python is considered Turing Complete because it can simulate a Universal Turing Machine'}}, 'variant_seed': '10wgoxh'}",2020-10-17T19:35:54-07,gray1,2020-10-18T02:35:54.723Z,New variant,2020-10-17 19:35:54 (PDT),109670.0,4.0,lecture/algorithms,1373.0,4.0,,72370.0,1.0
13,13,275,,2020-10-17T19:35:54-07,green3,2020-10-18T02:35:54.767Z,View variant,2020-10-17 19:35:54 (PDT),109670.0,4.0,lecture/algorithms,1373.0,4.0,,72370.0,1.0
14,14,275,"{'correct': True, 'submitted_answer': {'0': 'b'}}",2020-10-17T19:36:07-07,blue3,2020-10-18T02:36:07.011Z,Submission,2020-10-17 19:36:07 (PDT),109670.0,4.0,lecture/algorithms,1373.0,4.0,112898.0,72370.0,1.0
15,15,275,,2020-10-17T19:36:07-07,green3,2020-10-18T02:36:07.096Z,View variant,2020-10-17 19:36:07 (PDT),109670.0,4.0,lecture/algorithms,1373.0,4.0,,72370.0,1.0
16,16,275,"{'params': {'0': [{'key': 'a', 'html': 'You are not allowed to pass mutable data into predicate blocks'}, {'key': 'b', 'html': 'If <pl-figure file-name=""remove-duplicate-6232.png"" inline=""true"" width=""250""></pl-figure> returns <pl-figure file-name=""list-623.png"" inline=""true"" width=""120""></pl-figure> we know our code is written correctly'}, {'key': 'c', 'html': 'You are not allowed to pass mutable data into reporter blocks'}, {'key': 'd', 'html': 'Monolithic code is hard to debug'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'0': {'key': 'd', 'html': 'Monolithic code is hard to debug'}}, 'variant_seed': '1fthu6n'}",2020-10-17T19:36:13-07,gray1,2020-10-18T02:36:13.729Z,New variant,2020-10-17 19:36:13 (PDT),109671.0,5.0,lecture/testing+2048,1375.0,5.0,,72372.0,1.0
17,17,275,,2020-10-17T19:36:13-07,green3,2020-10-18T02:36:13.782Z,View variant,2020-10-17 19:36:13 (PDT),109671.0,5.0,lecture/testing+2048,1375.0,5.0,,72372.0,1.0
18,18,275,"{'correct': True, 'submitted_answer': {'0': 'd'}}",2020-10-17T19:36:36-07,blue3,2020-10-18T02:36:36.646Z,Submission,2020-10-17 19:36:36 (PDT),109671.0,5.0,lecture/testing+2048,1375.0,5.0,112906.0,72372.0,1.0
19,19,275,,2020-10-17T19:36:36-07,green3,2020-10-18T02:36:36.740Z,View variant,2020-10-17 19:36:36 (PDT),109671.0,5.0,lecture/testing+2048,1375.0,5.0,,72372.0,1.0
20,20,275,"{'params': {'0': [{'key': 'a', 'html': 'According to Prof Brian Harvey, Word Processing is the most important use of computers in education so far.'}, {'key': 'b', 'html': 'Managing SETI@Home is hard because people have different kinds of computers with different operating systems and configurations; it&#x27;s a very hectic, heterogeneous space. (Apple Macs, PCs, Linux machines, tablets, ...)'}, {'key': 'c', 'html': 'Virtual Reality (E.g., Oculus Rift) is the most significant assistive technology available today.'}, {'key': 'd', 'html': 'According to Prof Brian Harvey, Social Networking is the most important use of computers in education so far.'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'0': {'key': 'b', 'html': 'Managing SETI@Home is hard because people have different kinds of computers with different operating systems and configurations; it&#x27;s a very hectic, heterogeneous space. (Apple Macs, PCs, Linux machines, tablets, ...)'}}, 'variant_seed': '1rp97zr'}",2020-10-17T19:36:38-07,gray1,2020-10-18T02:36:38.172Z,New variant,2020-10-17 19:36:38 (PDT),109672.0,6.0,lecture/global-impact,1374.0,6.0,,72375.0,1.0
21,21,275,,2020-10-17T19:36:38-07,green3,2020-10-18T02:36:38.220Z,View variant,2020-10-17 19:36:38 (PDT),109672.0,6.0,lecture/global-impact,1374.0,6.0,,72375.0,1.0
22,22,275,,2020-10-17T19:37:52-07,green3,2020-10-18T02:37:52.566Z,View variant,2020-10-17 19:37:52 (PDT),109671.0,5.0,lecture/testing+2048,1375.0,5.0,,72372.0,1.0
23,23,275,,2020-10-17T19:37:54-07,green3,2020-10-18T02:37:54.652Z,View variant,2020-10-17 19:37:54 (PDT),109670.0,4.0,lecture/algorithms,1373.0,4.0,,72370.0,1.0
24,24,275,,2020-10-17T19:37:57-07,green3,2020-10-18T02:37:57.248Z,View variant,2020-10-17 19:37:57 (PDT),109669.0,3.0,lecture/privacy,1029.0,3.0,,72369.0,1.0
25,25,275,,2020-10-17T19:39:57-07,green3,2020-10-18T02:39:57.048Z,View variant,2020-10-17 19:39:57 (PDT),109670.0,4.0,lecture/algorithms,1373.0,4.0,,72370.0,1.0
26,26,275,,2020-10-17T19:39:58-07,green3,2020-10-18T02:39:58.378Z,View variant,2020-10-17 19:39:58 (PDT),109671.0,5.0,lecture/testing+2048,1375.0,5.0,,72372.0,1.0
27,27,275,,2020-10-17T19:39:59-07,green3,2020-10-18T02:39:59.535Z,View variant,2020-10-17 19:39:59 (PDT),109672.0,6.0,lecture/global-impact,1374.0,6.0,,72375.0,1.0
28,28,275,,2020-10-17T19:40:11-07,green3,2020-10-18T02:40:11.788Z,View variant,2020-10-17 19:40:11 (PDT),109671.0,5.0,lecture/testing+2048,1375.0,5.0,,72372.0,1.0
29,29,275,,2020-10-17T19:40:12-07,green3,2020-10-18T02:40:12.763Z,View variant,2020-10-17 19:40:12 (PDT),109670.0,4.0,lecture/algorithms,1373.0,4.0,,72370.0,1.0
30,30,275,,2020-10-17T19:40:13-07,green3,2020-10-18T02:40:13.848Z,View variant,2020-10-17 19:40:13 (PDT),109669.0,3.0,lecture/privacy,1029.0,3.0,,72369.0,1.0
31,31,275,"{'correct': None, 'submitted_answer': {'t': 'e'}}",2020-10-17T19:41:51-07,blue3,2020-10-18T02:41:51.537Z,Submission,2020-10-17 19:41:51 (PDT),109669.0,3.0,lecture/privacy,1029.0,3.0,112943.0,72369.0,1.0
32,32,275,,2020-10-17T19:41:51-07,green3,2020-10-18T02:41:51.617Z,View variant,2020-10-17 19:41:51 (PDT),109669.0,3.0,lecture/privacy,1029.0,3.0,,72369.0,1.0
