,Unnamed: 0,Random_Id,data,date_iso8601,event_color,event_date,event_name,formatted_date,instance_question_id,instructor_question_number,qid,question_id,student_question_number,submission_id,variant_id,variant_number
0,0,137,,2020-10-17T09:32:05-07,gray3,2020-10-17T16:32:05.630Z,Begin,2020-10-17 09:32:05 (PDT),,,,,,,,
1,1,137,,2020-10-17T09:32:05-07,green1,2020-10-17T16:32:05.695Z,View assessment overview,2020-10-17 09:32:05 (PDT),,,,,,,,
2,2,137,,2020-10-17T09:32:09-07,green1,2020-10-17T16:32:09.595Z,View assessment overview,2020-10-17 09:32:09 (PDT),,,,,,,,
3,3,137,,2020-10-17T09:32:16-07,green1,2020-10-17T16:32:16.483Z,View assessment overview,2020-10-17 09:32:16 (PDT),,,,,,,,
4,4,137,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': 'qwuczn'}",2020-10-17T09:32:22-07,gray1,2020-10-17T16:32:22.722Z,New variant,2020-10-17 09:32:22 (PDT),105010.0,1.0,PLEDGE,1046.0,1.0,,70575.0,1.0
5,5,137,,2020-10-17T09:32:22-07,green3,2020-10-17T16:32:22.770Z,View variant,2020-10-17 09:32:22 (PDT),105010.0,1.0,PLEDGE,1046.0,1.0,,70575.0,1.0
6,6,137,"{'correct': True, 'submitted_answer': {'pledge': 'Peter Shin'}}",2020-10-17T09:32:36-07,blue3,2020-10-17T16:32:36.710Z,Submission,2020-10-17 09:32:36 (PDT),105010.0,1.0,PLEDGE,1046.0,1.0,110197.0,70575.0,1.0
7,7,137,,2020-10-17T09:32:36-07,green3,2020-10-17T16:32:36.819Z,View variant,2020-10-17 09:32:36 (PDT),105010.0,1.0,PLEDGE,1046.0,1.0,,70575.0,1.0
8,8,137,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': 'bvjh58'}",2020-10-17T09:32:40-07,gray1,2020-10-17T16:32:40.602Z,New variant,2020-10-17 09:32:40 (PDT),105011.0,2.0,SURVEY,1372.0,2.0,,70576.0,1.0
9,9,137,,2020-10-17T09:32:40-07,green3,2020-10-17T16:32:40.641Z,View variant,2020-10-17 09:32:40 (PDT),105011.0,2.0,SURVEY,1372.0,2.0,,70576.0,1.0
10,10,137,"{'correct': True, 'submitted_answer': {'survey': 'Turing'}}",2020-10-17T09:32:50-07,blue3,2020-10-17T16:32:50.704Z,Submission,2020-10-17 09:32:50 (PDT),105011.0,2.0,SURVEY,1372.0,2.0,110198.0,70576.0,1.0
11,11,137,,2020-10-17T09:32:50-07,green3,2020-10-17T16:32:50.807Z,View variant,2020-10-17 09:32:50 (PDT),105011.0,2.0,SURVEY,1372.0,2.0,,70576.0,1.0
12,12,137,"{'params': {'t': [{'key': 'a', 'html': 'The online world is inseparable from the real world'}, {'key': 'b', 'html': 'With the right software and configuration, you can be anonymous when you’re online.'}, {'key': 'c', 'html': 'If you share something online accidentally, but quickly delete it, you still have control over that information'}, {'key': 'd', 'html': 'You can avoid having an information footprint simply by not going online and avoiding using digital devices'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'t': {'key': 'a', 'html': 'The online world is inseparable from the real world'}}, 'variant_seed': '1f4olpg'}",2020-10-17T09:32:58-07,gray1,2020-10-17T16:32:58.630Z,New variant,2020-10-17 09:32:58 (PDT),105012.0,3.0,lecture/privacy,1029.0,3.0,,70577.0,1.0
13,13,137,,2020-10-17T09:32:58-07,green3,2020-10-17T16:32:58.666Z,View variant,2020-10-17 09:32:58 (PDT),105012.0,3.0,lecture/privacy,1029.0,3.0,,70577.0,1.0
14,14,137,"{'correct': True, 'submitted_answer': {'t': 'a'}}",2020-10-17T09:36:35-07,blue3,2020-10-17T16:36:35.588Z,Submission,2020-10-17 09:36:35 (PDT),105012.0,3.0,lecture/privacy,1029.0,3.0,110215.0,70577.0,1.0
15,15,137,,2020-10-17T09:36:35-07,green3,2020-10-17T16:36:35.695Z,View variant,2020-10-17 09:36:35 (PDT),105012.0,3.0,lecture/privacy,1029.0,3.0,,70577.0,1.0
16,16,137,"{'params': {'0': [{'key': 'a', 'html': 'Paul Revere practiced <i>selection</i>'}, {'key': 'b', 'html': 'Functional programming is the most powerful'}, {'key': 'c', 'html': 'Python is considered Turing Complete because it’s easy to use.'}, {'key': 'd', 'html': 'Declarative programming is the most powerful'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'0': {'key': 'a', 'html': 'Paul Revere practiced <i>selection</i>'}}, 'variant_seed': '1gyddnc'}",2020-10-17T09:36:42-07,gray1,2020-10-17T16:36:42.179Z,New variant,2020-10-17 09:36:42 (PDT),105013.0,4.0,lecture/algorithms,1373.0,4.0,,70590.0,1.0
17,17,137,,2020-10-17T09:36:42-07,green3,2020-10-17T16:36:42.220Z,View variant,2020-10-17 09:36:42 (PDT),105013.0,4.0,lecture/algorithms,1373.0,4.0,,70590.0,1.0
18,18,137,"{'correct': True, 'submitted_answer': {'0': 'a'}}",2020-10-17T09:40:37-07,blue3,2020-10-17T16:40:37.821Z,Submission,2020-10-17 09:40:37 (PDT),105013.0,4.0,lecture/algorithms,1373.0,4.0,110229.0,70590.0,1.0
19,19,137,,2020-10-17T09:40:37-07,green3,2020-10-17T16:40:37.934Z,View variant,2020-10-17 09:40:37 (PDT),105013.0,4.0,lecture/algorithms,1373.0,4.0,,70590.0,1.0
20,20,137,"{'params': {'0': [{'key': 'a', 'html': '<em>Glass box testing</em> means you test your code as if it&#8217;s very fragile, with very gentle tests'}, {'key': 'b', 'html': 'Keep is an example of a function that thinks of its data as immutable'}, {'key': 'c', 'html': 'If <pl-figure file-name=""remove-duplicates.png"" inline=""true"" width=""170""></pl-figure> had been written as a command block, it would have been easier to test'}, {'key': 'd', 'html': 'Rigorous testing reveals the presence AND the absence of bugs'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'0': {'key': 'b', 'html': 'Keep is an example of a function that thinks of its data as immutable'}}, 'variant_seed': '1ta64ez'}",2020-10-17T09:40:41-07,gray1,2020-10-17T16:40:41.302Z,New variant,2020-10-17 09:40:41 (PDT),105014.0,5.0,lecture/testing+2048,1375.0,5.0,,70598.0,1.0
21,21,137,,2020-10-17T09:40:41-07,green3,2020-10-17T16:40:41.358Z,View variant,2020-10-17 09:40:41 (PDT),105014.0,5.0,lecture/testing+2048,1375.0,5.0,,70598.0,1.0
22,22,137,"{'correct': True, 'submitted_answer': {'0': 'b'}}",2020-10-17T10:06:17-07,blue3,2020-10-17T17:06:17.435Z,Submission,2020-10-17 10:06:17 (PDT),105014.0,5.0,lecture/testing+2048,1375.0,5.0,110278.0,70598.0,1.0
23,23,137,,2020-10-17T10:06:17-07,green3,2020-10-17T17:06:17.555Z,View variant,2020-10-17 10:06:17 (PDT),105014.0,5.0,lecture/testing+2048,1375.0,5.0,,70598.0,1.0
