,Unnamed: 0,Random_Id,data,date_iso8601,event_color,event_date,event_name,formatted_date,instance_question_id,instructor_question_number,qid,question_id,student_question_number,submission_id,variant_id,variant_number
0,0,243,,2020-10-17T18:48:19-07,gray3,2020-10-18T01:48:19.293Z,Begin,2020-10-17 18:48:19 (PDT),,,,,,,,
1,1,243,,2020-10-17T18:48:19-07,green1,2020-10-18T01:48:19.600Z,View assessment overview,2020-10-17 18:48:19 (PDT),,,,,,,,
2,2,243,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': '1diqnvz'}",2020-10-17T18:48:22-07,gray1,2020-10-18T01:48:22.298Z,New variant,2020-10-17 18:48:22 (PDT),109424.0,1.0,PLEDGE,1046.0,1.0,,72226.0,1.0
3,3,243,,2020-10-17T18:48:22-07,green3,2020-10-18T01:48:22.337Z,View variant,2020-10-17 18:48:22 (PDT),109424.0,1.0,PLEDGE,1046.0,1.0,,72226.0,1.0
4,4,243,"{'correct': True, 'submitted_answer': {'pledge': 'Xingjia Zhang'}}",2020-10-17T18:48:34-07,blue3,2020-10-18T01:48:34.793Z,Submission,2020-10-17 18:48:34 (PDT),109424.0,1.0,PLEDGE,1046.0,1.0,112558.0,72226.0,1.0
5,5,243,,2020-10-17T18:48:35-07,green3,2020-10-18T01:48:35.046Z,View variant,2020-10-17 18:48:35 (PDT),109424.0,1.0,PLEDGE,1046.0,1.0,,72226.0,1.0
6,6,243,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': '1tpqr3y'}",2020-10-17T18:48:38-07,gray1,2020-10-18T01:48:38.533Z,New variant,2020-10-17 18:48:38 (PDT),109425.0,2.0,SURVEY,1372.0,2.0,,72227.0,1.0
7,7,243,,2020-10-17T18:48:38-07,green3,2020-10-18T01:48:38.616Z,View variant,2020-10-17 18:48:38 (PDT),109425.0,2.0,SURVEY,1372.0,2.0,,72227.0,1.0
8,8,243,"{'correct': True, 'submitted_answer': {'survey': 'turing'}}",2020-10-17T18:48:57-07,blue3,2020-10-18T01:48:57.042Z,Submission,2020-10-17 18:48:57 (PDT),109425.0,2.0,SURVEY,1372.0,2.0,112560.0,72227.0,1.0
9,9,243,,2020-10-17T18:48:57-07,green3,2020-10-18T01:48:57.341Z,View variant,2020-10-17 18:48:57 (PDT),109425.0,2.0,SURVEY,1372.0,2.0,,72227.0,1.0
