,Unnamed: 0,Random_Id,data,date_iso8601,event_color,event_date,event_name,formatted_date,instance_question_id,instructor_question_number,qid,question_id,student_question_number,submission_id,variant_id,variant_number
0,0,156,,2020-10-17T17:12:11-07,gray3,2020-10-18T00:12:11.452Z,Begin,2020-10-17 17:12:11 (PDT),,,,,,,,
1,1,156,,2020-10-17T17:12:11-07,green1,2020-10-18T00:12:11.493Z,View assessment overview,2020-10-17 17:12:11 (PDT),,,,,,,,
2,2,156,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': '1pgltpw'}",2020-10-17T17:12:20-07,gray1,2020-10-18T00:12:20.710Z,New variant,2020-10-17 17:12:20 (PDT),108716.0,1.0,PLEDGE,1046.0,1.0,,71950.0,1.0
3,3,156,,2020-10-17T17:12:20-07,green3,2020-10-18T00:12:20.753Z,View variant,2020-10-17 17:12:20 (PDT),108716.0,1.0,PLEDGE,1046.0,1.0,,71950.0,1.0
4,4,156,"{'correct': True, 'submitted_answer': {'pledge': 'Vannesa Salazar'}}",2020-10-17T17:12:30-07,blue3,2020-10-18T00:12:30.944Z,Submission,2020-10-17 17:12:30 (PDT),108716.0,1.0,PLEDGE,1046.0,1.0,112042.0,71950.0,1.0
5,5,156,,2020-10-17T17:12:31-07,green3,2020-10-18T00:12:31.025Z,View variant,2020-10-17 17:12:31 (PDT),108716.0,1.0,PLEDGE,1046.0,1.0,,71950.0,1.0
6,6,156,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': '1i86pq4'}",2020-10-17T17:12:40-07,gray1,2020-10-18T00:12:40.235Z,New variant,2020-10-17 17:12:40 (PDT),108717.0,2.0,SURVEY,1372.0,2.0,,71951.0,1.0
7,7,156,,2020-10-17T17:12:40-07,green3,2020-10-18T00:12:40.275Z,View variant,2020-10-17 17:12:40 (PDT),108717.0,2.0,SURVEY,1372.0,2.0,,71951.0,1.0
8,8,156,"{'correct': True, 'submitted_answer': {'survey': 'turing'}}",2020-10-17T17:12:51-07,blue3,2020-10-18T00:12:51.554Z,Submission,2020-10-17 17:12:51 (PDT),108717.0,2.0,SURVEY,1372.0,2.0,112044.0,71951.0,1.0
9,9,156,,2020-10-17T17:12:51-07,green3,2020-10-18T00:12:51.630Z,View variant,2020-10-17 17:12:51 (PDT),108717.0,2.0,SURVEY,1372.0,2.0,,71951.0,1.0
10,10,156,"{'params': {'t': [{'key': 'a', 'html': 'If you share something online accidentally, but quickly delete it, you still have control over that information'}, {'key': 'b', 'html': 'To remove something that has been shared (via social media), you just have to “unshare” it, and it’s gone from any computer that had originally had access.'}, {'key': 'c', 'html': 'Thankfully, there are many entities (e.g., the government, your school, your employer, your bank, etc.) looking out for your privacy, so you don’t have to actively maintain it.'}, {'key': 'd', 'html': 'The online world and the physical world are separate.'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'t': {'key': 'e', 'html': 'None of the above'}}, 'variant_seed': '1vskyj9'}",2020-10-17T17:12:58-07,gray1,2020-10-18T00:12:58.634Z,New variant,2020-10-17 17:12:58 (PDT),108718.0,3.0,lecture/privacy,1029.0,3.0,,71952.0,1.0
11,11,156,,2020-10-17T17:12:58-07,green3,2020-10-18T00:12:58.676Z,View variant,2020-10-17 17:12:58 (PDT),108718.0,3.0,lecture/privacy,1029.0,3.0,,71952.0,1.0
12,12,156,"{'params': {'0': [{'key': 'a', 'html': 'Imperative programming is the most powerful'}, {'key': 'b', 'html': 'Python is considered Turing Complete because it can be used to write a programming language.'}, {'key': 'c', 'html': 'Functional programming is the most powerful'}, {'key': 'd', 'html': 'Paul Revere practiced <i>selection</i>'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'0': {'key': 'd', 'html': 'Paul Revere practiced <i>selection</i>'}}, 'variant_seed': 'gdnh9p'}",2020-10-17T17:48:25-07,gray1,2020-10-18T00:48:25.283Z,New variant,2020-10-17 17:48:25 (PDT),108719.0,4.0,lecture/algorithms,1373.0,4.0,,72073.0,1.0
13,13,156,,2020-10-17T17:48:25-07,green3,2020-10-18T00:48:25.324Z,View variant,2020-10-17 17:48:25 (PDT),108719.0,4.0,lecture/algorithms,1373.0,4.0,,72073.0,1.0
14,14,156,"{'correct': True, 'submitted_answer': {'0': 'd'}}",2020-10-17T17:49:12-07,blue3,2020-10-18T00:49:12.935Z,Submission,2020-10-17 17:49:12 (PDT),108719.0,4.0,lecture/algorithms,1373.0,4.0,112207.0,72073.0,1.0
15,15,156,,2020-10-17T17:49:13-07,green3,2020-10-18T00:49:13.015Z,View variant,2020-10-17 17:49:13 (PDT),108719.0,4.0,lecture/algorithms,1373.0,4.0,,72073.0,1.0
16,16,156,,2020-10-17T17:49:21-07,green3,2020-10-18T00:49:21.654Z,View variant,2020-10-17 17:49:21 (PDT),108718.0,3.0,lecture/privacy,1029.0,3.0,,71952.0,1.0
17,17,156,,2020-10-17T17:49:55-07,green1,2020-10-18T00:49:55.339Z,View assessment overview,2020-10-17 17:49:55 (PDT),,,,,,,,
18,18,156,,2020-10-18T01:23:30-07,green3,2020-10-18T08:23:30.795Z,View variant,2020-10-18 01:23:30 (PDT),108718.0,3.0,lecture/privacy,1029.0,3.0,,71952.0,1.0
19,19,156,"{'correct': False, 'submitted_answer': {'t': 'd'}}",2020-10-18T01:23:39-07,blue3,2020-10-18T08:23:39.045Z,Submission,2020-10-18 01:23:39 (PDT),108718.0,3.0,lecture/privacy,1029.0,3.0,114149.0,71952.0,1.0
20,20,156,,2020-10-18T01:23:39-07,green3,2020-10-18T08:23:39.123Z,View variant,2020-10-18 01:23:39 (PDT),108718.0,3.0,lecture/privacy,1029.0,3.0,,71952.0,1.0
21,21,156,,2020-10-18T01:23:44-07,green3,2020-10-18T08:23:44.305Z,View variant,2020-10-18 01:23:44 (PDT),108719.0,4.0,lecture/algorithms,1373.0,4.0,,72073.0,1.0
22,22,156,"{'params': {'0': [{'key': 'a', 'html': '<em>Integration tests</em> are where you test when you integrate commands and reporters together'}, {'key': 'b', 'html': 'You are not allowed to pass mutable data into predicate blocks'}, {'key': 'c', 'html': 'Keep is an example of a function that thinks of its data as immutable'}, {'key': 'd', 'html': '<pl-figure file-name=""remove-duplicates.png"" inline=""true"" width=""170""></pl-figure> needs to handle the case when its input is not a list.'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'0': {'key': 'c', 'html': 'Keep is an example of a function that thinks of its data as immutable'}}, 'variant_seed': 'sz4xks'}",2020-10-18T01:23:46-07,gray1,2020-10-18T08:23:46.968Z,New variant,2020-10-18 01:23:46 (PDT),108720.0,5.0,lecture/testing+2048,1375.0,5.0,,73226.0,1.0
23,23,156,,2020-10-18T01:23:47-07,green3,2020-10-18T08:23:47.021Z,View variant,2020-10-18 01:23:47 (PDT),108720.0,5.0,lecture/testing+2048,1375.0,5.0,,73226.0,1.0
24,24,156,"{'correct': True, 'submitted_answer': {'0': 'c'}}",2020-10-18T01:25:14-07,blue3,2020-10-18T08:25:14.239Z,Submission,2020-10-18 01:25:14 (PDT),108720.0,5.0,lecture/testing+2048,1375.0,5.0,114164.0,73226.0,1.0
