,Unnamed: 0,Random_Id,data,date_iso8601,event_color,event_date,event_name,formatted_date,instance_question_id,instructor_question_number,qid,question_id,student_question_number,submission_id,variant_id,variant_number
0,0,148,,2020-10-21T17:09:44-07,gray3,2020-10-22T00:09:44.256Z,Begin,2020-10-21 17:09:44 (PDT),,,,,,,,
1,1,148,,2020-10-21T17:09:44-07,green1,2020-10-22T00:09:44.303Z,View assessment overview,2020-10-21 17:09:44 (PDT),,,,,,,,
2,2,148,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': 'hc0wy'}",2020-10-21T17:09:46-07,gray1,2020-10-22T00:09:46.268Z,New variant,2020-10-21 17:09:46 (PDT),130429.0,1.0,PLEDGE,1046.0,1.0,,80940.0,1.0
3,3,148,,2020-10-21T17:09:46-07,green3,2020-10-22T00:09:46.310Z,View variant,2020-10-21 17:09:46 (PDT),130429.0,1.0,PLEDGE,1046.0,1.0,,80940.0,1.0
4,4,148,"{'correct': True, 'submitted_answer': {'pledge': 'Maxwell Walsh Tiehen'}}",2020-10-21T17:09:55-07,blue3,2020-10-22T00:09:55.179Z,Submission,2020-10-21 17:09:55 (PDT),130429.0,1.0,PLEDGE,1046.0,1.0,126829.0,80940.0,1.0
5,5,148,,2020-10-21T17:09:55-07,green3,2020-10-22T00:09:55.275Z,View variant,2020-10-21 17:09:55 (PDT),130429.0,1.0,PLEDGE,1046.0,1.0,,80940.0,1.0
6,6,148,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': 'on0i5'}",2020-10-21T17:09:56-07,gray1,2020-10-22T00:09:56.731Z,New variant,2020-10-21 17:09:56 (PDT),130430.0,2.0,SURVEY,1372.0,2.0,,80941.0,1.0
7,7,148,,2020-10-21T17:09:56-07,green3,2020-10-22T00:09:56.772Z,View variant,2020-10-21 17:09:56 (PDT),130430.0,2.0,SURVEY,1372.0,2.0,,80941.0,1.0
8,8,148,"{'correct': True, 'submitted_answer': {'survey': 'Turing'}}",2020-10-21T17:14:58-07,blue3,2020-10-22T00:14:58.539Z,Submission,2020-10-21 17:14:58 (PDT),130430.0,2.0,SURVEY,1372.0,2.0,126833.0,80941.0,1.0
9,9,148,,2020-10-21T17:14:58-07,green3,2020-10-22T00:14:58.642Z,View variant,2020-10-21 17:14:58 (PDT),130430.0,2.0,SURVEY,1372.0,2.0,,80941.0,1.0
10,10,148,"{'params': {'t': [{'key': 'a', 'html': 'If you share something online accidentally, but quickly delete it, you still have control over that information'}, {'key': 'b', 'html': 'The online world and the real world are different, so as long as your username doesn’t tell anything about you, you don’t put anything about yourself in your online “profile” (e.g., photo, address, etc), and what you post isn’t connected to you, you can safely remain anonymous online'}, {'key': 'c', 'html': 'Thankfully, there are many entities (e.g., the government, your school, your employer, your bank, etc.) looking out for your privacy, so you don’t have to actively maintain it.'}, {'key': 'd', 'html': 'Sharing information over a network means you give up control over that information — forever'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'t': {'key': 'd', 'html': 'Sharing information over a network means you give up control over that information — forever'}}, 'variant_seed': 'j01b36'}",2020-10-21T17:15:00-07,gray1,2020-10-22T00:15:00.388Z,New variant,2020-10-21 17:15:00 (PDT),130431.0,3.0,lecture/privacy,1029.0,3.0,,80946.0,1.0
11,11,148,,2020-10-21T17:15:00-07,green3,2020-10-22T00:15:00.433Z,View variant,2020-10-21 17:15:00 (PDT),130431.0,3.0,lecture/privacy,1029.0,3.0,,80946.0,1.0
12,12,148,"{'correct': True, 'submitted_answer': {'t': 'd'}}",2020-10-21T17:25:40-07,blue3,2020-10-22T00:25:40.612Z,Submission,2020-10-21 17:25:40 (PDT),130431.0,3.0,lecture/privacy,1029.0,3.0,126840.0,80946.0,1.0
13,13,148,,2020-10-21T17:25:40-07,green3,2020-10-22T00:25:40.705Z,View variant,2020-10-21 17:25:40 (PDT),130431.0,3.0,lecture/privacy,1029.0,3.0,,80946.0,1.0
14,14,148,"{'params': {'0': [{'key': 'a', 'html': 'Python is considered Turing Complete because it was authored by a Turing Award winner.'}, {'key': 'b', 'html': 'Imperative programming is the most powerful'}, {'key': 'c', 'html': 'Paul Revere practiced <i>selection</i>'}, {'key': 'd', 'html': 'Python is considered Turing Complete because it’s easy to use.'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'0': {'key': 'c', 'html': 'Paul Revere practiced <i>selection</i>'}}, 'variant_seed': '1qk90g3'}",2020-10-21T17:25:43-07,gray1,2020-10-22T00:25:43.546Z,New variant,2020-10-21 17:25:43 (PDT),130432.0,4.0,lecture/algorithms,1373.0,4.0,,80949.0,1.0
15,15,148,,2020-10-21T17:25:43-07,green3,2020-10-22T00:25:43.590Z,View variant,2020-10-21 17:25:43 (PDT),130432.0,4.0,lecture/algorithms,1373.0,4.0,,80949.0,1.0
16,16,148,,2020-10-21T17:25:46-07,green3,2020-10-22T00:25:46.148Z,View variant,2020-10-21 17:25:46 (PDT),130431.0,3.0,lecture/privacy,1029.0,3.0,,80946.0,1.0
17,17,148,,2020-10-21T17:25:47-07,green3,2020-10-22T00:25:47.819Z,View variant,2020-10-21 17:25:47 (PDT),130432.0,4.0,lecture/algorithms,1373.0,4.0,,80949.0,1.0
18,18,148,"{'correct': True, 'submitted_answer': {'0': 'c'}}",2020-10-21T17:26:18-07,blue3,2020-10-22T00:26:18.698Z,Submission,2020-10-21 17:26:18 (PDT),130432.0,4.0,lecture/algorithms,1373.0,4.0,126841.0,80949.0,1.0
19,19,148,,2020-10-21T17:26:18-07,green3,2020-10-22T00:26:18.807Z,View variant,2020-10-21 17:26:18 (PDT),130432.0,4.0,lecture/algorithms,1373.0,4.0,,80949.0,1.0
20,20,148,"{'params': {'0': [{'key': 'a', 'html': 'You are not allowed to pass mutable data into predicate blocks'}, {'key': 'b', 'html': 'Proving algorithms correct is only possible through mathematical formalism'}, {'key': 'c', 'html': 'Rigorous testing reveals the presence AND the absence of bugs'}, {'key': 'd', 'html': '<pl-figure file-name=""remove-duplicates.png"" inline=""true"" width=""170""></pl-figure> needs to handle the case when its input is not a list.'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'0': {'key': 'b', 'html': 'Proving algorithms correct is only possible through mathematical formalism'}}, 'variant_seed': 'rlyn64'}",2020-10-21T17:26:20-07,gray1,2020-10-22T00:26:20.342Z,New variant,2020-10-21 17:26:20 (PDT),130433.0,5.0,lecture/testing+2048,1375.0,5.0,,80950.0,1.0
21,21,148,,2020-10-21T17:26:20-07,green3,2020-10-22T00:26:20.403Z,View variant,2020-10-21 17:26:20 (PDT),130433.0,5.0,lecture/testing+2048,1375.0,5.0,,80950.0,1.0
