,Unnamed: 0,Random_Id,data,date_iso8601,event_color,event_date,event_name,formatted_date,instance_question_id,instructor_question_number,qid,question_id,student_question_number,submission_id,variant_id,variant_number
0,0,114,,2020-10-17T17:27:37-07,gray3,2020-10-18T00:27:37.858Z,Begin,2020-10-17 17:27:37 (PDT),,,,,,,,
1,1,114,,2020-10-17T17:27:37-07,green1,2020-10-18T00:27:37.973Z,View assessment overview,2020-10-17 17:27:37 (PDT),,,,,,,,
2,2,114,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': 'eharnc'}",2020-10-17T17:27:46-07,gray1,2020-10-18T00:27:46.099Z,New variant,2020-10-17 17:27:46 (PDT),108800.0,1.0,PLEDGE,1046.0,1.0,,72004.0,1.0
3,3,114,,2020-10-17T17:27:46-07,green3,2020-10-18T00:27:46.145Z,View variant,2020-10-17 17:27:46 (PDT),108800.0,1.0,PLEDGE,1046.0,1.0,,72004.0,1.0
4,4,114,"{'correct': None, 'submitted_answer': {'pledge': None}}",2020-10-17T17:27:50-07,blue3,2020-10-18T00:27:50.054Z,Submission,2020-10-17 17:27:50 (PDT),108800.0,1.0,PLEDGE,1046.0,1.0,112095.0,72004.0,1.0
5,5,114,,2020-10-17T17:27:50-07,green3,2020-10-18T00:27:50.133Z,View variant,2020-10-17 17:27:50 (PDT),108800.0,1.0,PLEDGE,1046.0,1.0,,72004.0,1.0
6,6,114,"{'correct': True, 'submitted_answer': {'pledge': 'Luis Arturo Ramirez Hernandez'}}",2020-10-17T17:28:21-07,blue3,2020-10-18T00:28:21.997Z,Submission,2020-10-17 17:28:21 (PDT),108800.0,1.0,PLEDGE,1046.0,1.0,112097.0,72004.0,1.0
7,7,114,,2020-10-17T17:28:22-07,green3,2020-10-18T00:28:22.095Z,View variant,2020-10-17 17:28:22 (PDT),108800.0,1.0,PLEDGE,1046.0,1.0,,72004.0,1.0
8,8,114,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': 'qfhcg1'}",2020-10-17T17:28:28-07,gray1,2020-10-18T00:28:28.713Z,New variant,2020-10-17 17:28:28 (PDT),108801.0,2.0,SURVEY,1372.0,2.0,,72008.0,1.0
9,9,114,,2020-10-17T17:28:28-07,green3,2020-10-18T00:28:28.753Z,View variant,2020-10-17 17:28:28 (PDT),108801.0,2.0,SURVEY,1372.0,2.0,,72008.0,1.0
10,10,114,"{'params': {'t': [{'key': 'a', 'html': 'You can avoid having an information footprint by staying offline.'}, {'key': 'b', 'html': 'The online world and the real world are different, so as long as your username doesn’t tell anything about you, you don’t put anything about yourself in your online “profile” (e.g., photo, address, etc), and what you post isn’t connected to you, you can safely remain anonymous online'}, {'key': 'c', 'html': 'If you share something online accidentally, but quickly delete it, you still have control over that information'}, {'key': 'd', 'html': 'Once something is shared (via social media), it has the potential for near-instant worldwide distribution.'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'t': {'key': 'd', 'html': 'Once something is shared (via social media), it has the potential for near-instant worldwide distribution.'}}, 'variant_seed': '1ayx26h'}",2020-10-17T17:28:39-07,gray1,2020-10-18T00:28:39.433Z,New variant,2020-10-17 17:28:39 (PDT),108802.0,3.0,lecture/privacy,1029.0,3.0,,72010.0,1.0
11,11,114,,2020-10-17T17:28:39-07,green3,2020-10-18T00:28:39.472Z,View variant,2020-10-17 17:28:39 (PDT),108802.0,3.0,lecture/privacy,1029.0,3.0,,72010.0,1.0
12,12,114,"{'correct': False, 'submitted_answer': {'t': 'e'}}",2020-10-17T17:29:19-07,blue3,2020-10-18T00:29:19.776Z,Submission,2020-10-17 17:29:19 (PDT),108802.0,3.0,lecture/privacy,1029.0,3.0,112119.0,72010.0,1.0
13,13,114,,2020-10-17T17:29:19-07,green3,2020-10-18T00:29:19.894Z,View variant,2020-10-17 17:29:19 (PDT),108802.0,3.0,lecture/privacy,1029.0,3.0,,72010.0,1.0
14,14,114,"{'params': {'0': [{'key': 'a', 'html': 'Declarative programming is the most powerful'}, {'key': 'b', 'html': 'Functional programming is the most powerful'}, {'key': 'c', 'html': 'Python is considered Turing Complete because it’s easy to use.'}, {'key': 'd', 'html': 'Paul Revere practiced <i>selection</i>'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'0': {'key': 'd', 'html': 'Paul Revere practiced <i>selection</i>'}}, 'variant_seed': 'smo7jo'}",2020-10-17T17:29:21-07,gray1,2020-10-18T00:29:21.838Z,New variant,2020-10-17 17:29:21 (PDT),108803.0,4.0,lecture/algorithms,1373.0,4.0,,72014.0,1.0
15,15,114,,2020-10-17T17:29:21-07,green3,2020-10-18T00:29:21.876Z,View variant,2020-10-17 17:29:21 (PDT),108803.0,4.0,lecture/algorithms,1373.0,4.0,,72014.0,1.0
16,16,114,"{'correct': None, 'submitted_answer': {'0': 'e'}}",2020-10-17T17:29:41-07,blue3,2020-10-18T00:29:41.570Z,Submission,2020-10-17 17:29:41 (PDT),108803.0,4.0,lecture/algorithms,1373.0,4.0,112124.0,72014.0,1.0
17,17,114,,2020-10-17T17:29:41-07,green3,2020-10-18T00:29:41.671Z,View variant,2020-10-17 17:29:41 (PDT),108803.0,4.0,lecture/algorithms,1373.0,4.0,,72014.0,1.0
