,Unnamed: 0,Random_Id,data,date_iso8601,event_color,event_date,event_name,formatted_date,instance_question_id,instructor_question_number,qid,question_id,student_question_number,submission_id,variant_id,variant_number
0,0,202,,2020-10-17T14:14:41-07,gray3,2020-10-17T21:14:41.939Z,Begin,2020-10-17 14:14:41 (PDT),,,,,,,,
1,1,202,,2020-10-17T14:14:41-07,green1,2020-10-17T21:14:41.998Z,View assessment overview,2020-10-17 14:14:41 (PDT),,,,,,,,
2,2,202,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': 'tusfpo'}",2020-10-17T14:14:47-07,gray1,2020-10-17T21:14:47.501Z,New variant,2020-10-17 14:14:47 (PDT),107066.0,1.0,PLEDGE,1046.0,1.0,,71330.0,1.0
3,3,202,,2020-10-17T14:14:47-07,green3,2020-10-17T21:14:47.552Z,View variant,2020-10-17 14:14:47 (PDT),107066.0,1.0,PLEDGE,1046.0,1.0,,71330.0,1.0
4,4,202,"{'correct': True, 'submitted_answer': {'pledge': 'Emily Daniel-Papi'}}",2020-10-17T14:16:09-07,blue3,2020-10-17T21:16:09.929Z,Submission,2020-10-17 14:16:09 (PDT),107066.0,1.0,PLEDGE,1046.0,1.0,111136.0,71330.0,1.0
5,5,202,,2020-10-17T14:16:10-07,green3,2020-10-17T21:16:10.005Z,View variant,2020-10-17 14:16:10 (PDT),107066.0,1.0,PLEDGE,1046.0,1.0,,71330.0,1.0
6,6,202,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': '1n98mqk'}",2020-10-17T14:16:46-07,gray1,2020-10-17T21:16:46.533Z,New variant,2020-10-17 14:16:46 (PDT),107067.0,2.0,SURVEY,1372.0,2.0,,71338.0,1.0
7,7,202,,2020-10-17T14:16:46-07,green3,2020-10-17T21:16:46.571Z,View variant,2020-10-17 14:16:46 (PDT),107067.0,2.0,SURVEY,1372.0,2.0,,71338.0,1.0
8,8,202,"{'correct': True, 'submitted_answer': {'survey': 'Turing'}}",2020-10-17T14:24:16-07,blue3,2020-10-17T21:24:16.109Z,Submission,2020-10-17 14:24:16 (PDT),107067.0,2.0,SURVEY,1372.0,2.0,111170.0,71338.0,1.0
9,9,202,,2020-10-17T14:24:16-07,green3,2020-10-17T21:24:16.293Z,View variant,2020-10-17 14:24:16 (PDT),107067.0,2.0,SURVEY,1372.0,2.0,,71338.0,1.0
10,10,202,"{'params': {'t': [{'key': 'a', 'html': 'To remove something that has been shared (via social media), you just have to “unshare” it, and it’s gone from any computer that had originally had access.'}, {'key': 'b', 'html': 'By default, all data on the internet is encrypted and secure.'}, {'key': 'c', 'html': 'You can avoid having an information footprint by staying offline.'}, {'key': 'd', 'html': 'The online world and the physical world are separate.'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'t': {'key': 'e', 'html': 'None of the above'}}, 'variant_seed': 'saypvw'}",2020-10-17T14:24:42-07,gray1,2020-10-17T21:24:42.525Z,New variant,2020-10-17 14:24:42 (PDT),107068.0,3.0,lecture/privacy,1029.0,3.0,,71367.0,1.0
11,11,202,,2020-10-17T14:24:42-07,green3,2020-10-17T21:24:42.565Z,View variant,2020-10-17 14:24:42 (PDT),107068.0,3.0,lecture/privacy,1029.0,3.0,,71367.0,1.0
12,12,202,"{'correct': True, 'submitted_answer': {'t': 'e'}}",2020-10-17T14:28:10-07,blue3,2020-10-17T21:28:10.339Z,Submission,2020-10-17 14:28:10 (PDT),107068.0,3.0,lecture/privacy,1029.0,3.0,111204.0,71367.0,1.0
13,13,202,,2020-10-17T14:28:10-07,green3,2020-10-17T21:28:10.424Z,View variant,2020-10-17 14:28:10 (PDT),107068.0,3.0,lecture/privacy,1029.0,3.0,,71367.0,1.0
14,14,202,"{'params': {'0': [{'key': 'a', 'html': 'Python is considered Turing Complete because it can simulate a Universal Turing Machine'}, {'key': 'b', 'html': 'Imperative programming is the most powerful'}, {'key': 'c', 'html': 'Python is considered Turing Complete because it was authored by a Turing Award winner.'}, {'key': 'd', 'html': 'Python is considered Turing Complete because it can be used to write a programming language.'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'0': {'key': 'a', 'html': 'Python is considered Turing Complete because it can simulate a Universal Turing Machine'}}, 'variant_seed': '10vqnix'}",2020-10-17T14:28:25-07,gray1,2020-10-17T21:28:25.812Z,New variant,2020-10-17 14:28:25 (PDT),107069.0,4.0,lecture/algorithms,1373.0,4.0,,71384.0,1.0
15,15,202,,2020-10-17T14:28:25-07,green3,2020-10-17T21:28:25.856Z,View variant,2020-10-17 14:28:25 (PDT),107069.0,4.0,lecture/algorithms,1373.0,4.0,,71384.0,1.0
16,16,202,"{'correct': True, 'submitted_answer': {'0': 'a'}}",2020-10-17T14:29:27-07,blue3,2020-10-17T21:29:27.187Z,Submission,2020-10-17 14:29:27 (PDT),107069.0,4.0,lecture/algorithms,1373.0,4.0,111210.0,71384.0,1.0
17,17,202,,2020-10-17T14:29:27-07,green3,2020-10-17T21:29:27.266Z,View variant,2020-10-17 14:29:27 (PDT),107069.0,4.0,lecture/algorithms,1373.0,4.0,,71384.0,1.0
18,18,202,"{'params': {'0': [{'key': 'a', 'html': 'If you adhere to good abstractions and proper functional decomposition, you’ll end up with monolithic code'}, {'key': 'b', 'html': 'When you see the “add ______ to ______” command block, you know you’re dealing with mutable data'}, {'key': 'c', 'html': 'If <pl-figure file-name=""remove-duplicate-6232.png"" inline=""true"" width=""250""></pl-figure> returns <pl-figure file-name=""list-623.png"" inline=""true"" width=""120""></pl-figure> we know our code is written correctly'}, {'key': 'd', 'html': 'You are not allowed to pass immutable data into command blocks'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'0': {'key': 'b', 'html': 'When you see the “add ______ to ______” command block, you know you’re dealing with mutable data'}}, 'variant_seed': '1eud2v2'}",2020-10-17T14:29:30-07,gray1,2020-10-17T21:29:30.077Z,New variant,2020-10-17 14:29:30 (PDT),107070.0,5.0,lecture/testing+2048,1375.0,5.0,,71389.0,1.0
19,19,202,,2020-10-17T14:29:30-07,green3,2020-10-17T21:29:30.136Z,View variant,2020-10-17 14:29:30 (PDT),107070.0,5.0,lecture/testing+2048,1375.0,5.0,,71389.0,1.0
20,20,202,"{'correct': True, 'submitted_answer': {'0': 'b'}}",2020-10-17T14:32:25-07,blue3,2020-10-17T21:32:25.004Z,Submission,2020-10-17 14:32:25 (PDT),107070.0,5.0,lecture/testing+2048,1375.0,5.0,111225.0,71389.0,1.0
21,21,202,,2020-10-17T14:32:25-07,green3,2020-10-17T21:32:25.112Z,View variant,2020-10-17 14:32:25 (PDT),107070.0,5.0,lecture/testing+2048,1375.0,5.0,,71389.0,1.0
22,22,202,"{'params': {'0': [{'key': 'a', 'html': 'Managing SETI@Home is hard because people have different kinds of computers with different operating systems and configurations; it&#x27;s a very hectic, heterogeneous space. (Apple Macs, PCs, Linux machines, tablets, ...)'}, {'key': 'b', 'html': 'According to Prof Brian Harvey, Word Processing is the most important use of computers in education so far.'}, {'key': 'c', 'html': 'According to Prof Brian Harvey, Web Search is the most important use of computers in education so far.'}, {'key': 'd', 'html': 'According to Prof Brian Harvey, Social Networking is the most important use of computers in education so far.'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'0': {'key': 'a', 'html': 'Managing SETI@Home is hard because people have different kinds of computers with different operating systems and configurations; it&#x27;s a very hectic, heterogeneous space. (Apple Macs, PCs, Linux machines, tablets, ...)'}}, 'variant_seed': 'xwzmtf'}",2020-10-17T14:32:27-07,gray1,2020-10-17T21:32:27.474Z,New variant,2020-10-17 14:32:27 (PDT),107071.0,6.0,lecture/global-impact,1374.0,6.0,,71402.0,1.0
23,23,202,,2020-10-17T14:32:27-07,green3,2020-10-17T21:32:27.525Z,View variant,2020-10-17 14:32:27 (PDT),107071.0,6.0,lecture/global-impact,1374.0,6.0,,71402.0,1.0
24,24,202,"{'correct': True, 'submitted_answer': {'0': 'a'}}",2020-10-17T14:34:11-07,blue3,2020-10-17T21:34:11.139Z,Submission,2020-10-17 14:34:11 (PDT),107071.0,6.0,lecture/global-impact,1374.0,6.0,111231.0,71402.0,1.0
25,25,202,,2020-10-17T14:34:11-07,green3,2020-10-17T21:34:11.217Z,View variant,2020-10-17 14:34:11 (PDT),107071.0,6.0,lecture/global-impact,1374.0,6.0,,71402.0,1.0
26,26,202,"{'params': {'b': [{'key': 'a', 'html': '\n        46$_{ 10 }$\n    '}, {'key': 'b', 'html': '\n        56$_{ 10 }$\n    '}, {'key': 'c', 'html': '\n        42$_{ 10 }$\n    '}, {'key': 'd', 'html': '\n        50$_{ 10 }$\n    '}, {'key': 'e', 'html': '\n        52$_{ 10 }$\n    '}, {'key': 'f', 'html': '\n        44$_{ 10 }$\n    '}, {'key': 'g', 'html': '\n        48$_{ 10 }$\n    '}, {'key': 'h', 'html': ' \n        54$_{ 10 }$\n    '}], 'i0': 56, 'i1': 52, 'i2': 50, 'i3': 48, 'i4': 46, 'i5': 44, 'i6': 42, 'Base1': '2', 'Base2': '16', 'Base3': '10', 'Number1': 6, 'Number2': 9, 'solution': '54', 'Converted_Number1': '110', 'Converted_Number2': '9'}, 'options': {}, 'true_answer': {'b': {'key': 'h', 'html': ' \n        54$_{ 10 }$\n    '}}, 'variant_seed': 'zxu6ev'}",2020-10-17T14:34:13-07,gray1,2020-10-17T21:34:13.380Z,New variant,2020-10-17 14:34:13 (PDT),107072.0,7.0,number-multiplication,167.0,7.0,,71405.0,1.0
27,27,202,,2020-10-17T14:34:13-07,green3,2020-10-17T21:34:13.430Z,View variant,2020-10-17 14:34:13 (PDT),107072.0,7.0,number-multiplication,167.0,7.0,,71405.0,1.0
28,28,202,"{'correct': True, 'submitted_answer': {'b': 'h'}}",2020-10-17T14:39:50-07,blue3,2020-10-17T21:39:50.377Z,Submission,2020-10-17 14:39:50 (PDT),107072.0,7.0,number-multiplication,167.0,7.0,111265.0,71405.0,1.0
29,29,202,,2020-10-17T14:39:50-07,green3,2020-10-17T21:39:50.678Z,View variant,2020-10-17 14:39:50 (PDT),107072.0,7.0,number-multiplication,167.0,7.0,,71405.0,1.0
30,30,202,"{'params': {'a': [{'key': 'a', 'html': '\n            Object-Oriented\n        '}, {'key': 'b', 'html': '\n            Functional\n        '}, {'key': 'c', 'html': '\n            Declarative\n        '}, {'key': 'd', 'html': ' \n            Imperative\n        '}], 'b': [{'key': 'a', 'html': ' \n            Imperative\n        '}, {'key': 'b', 'html': '\n            Functional\n        '}, {'key': 'c', 'html': '\n            Declarative\n        '}, {'key': 'd', 'html': '\n            Object-Oriented\n        '}], 'c': [{'key': 'a', 'html': ' \n            Imperative\n        '}, {'key': 'b', 'html': '\n            Functional\n        '}, {'key': 'c', 'html': '\n            Object-Oriented\n        '}, {'key': 'd', 'html': '\n            Declarative\n        '}], 'd': [{'key': 'a', 'html': ' \n            Imperative\n        '}, {'key': 'b', 'html': '\n            Declarative\n        '}, {'key': 'c', 'html': '\n            Object-Oriented\n        '}, {'key': 'd', 'html': '\n            Functional\n        '}], 'Answer1': 'Imperative', 'Answer2': 'Object-Oriented', 'Answer3': 'Declarative', 'Answer4': 'Functional', 'Question1': '<pl-figure file-name=""imperative-3.png"" inline=""true"" width=""250""></pl-figure>', 'Question2': '<pl-figure file-name=""oop-1.png"" inline=""true"" width=""250""></pl-figure>', 'Question3': '<pl-figure file-name=""declarative-3.png"" inline=""true"" width=""250""></pl-figure>', 'Question4': '<pl-figure file-name=""func-3.png"" inline=""true"" width=""250""></pl-figure>'}, 'options': {}, 'true_answer': {'a': {'key': 'd', 'html': ' \n            Imperative\n        '}, 'b': {'key': 'd', 'html': '\n            Object-Oriented\n        '}, 'c': {'key': 'd', 'html': '\n            Declarative\n        '}, 'd': {'key': 'd', 'html': '\n            Functional\n        '}}, 'variant_seed': 'sarq5o'}",2020-10-17T14:39:52-07,gray1,2020-10-17T21:39:52.825Z,New variant,2020-10-17 14:39:52 (PDT),107073.0,8.0,programming-paradigm,168.0,8.0,,71426.0,1.0
31,31,202,,2020-10-17T14:39:52-07,green3,2020-10-17T21:39:52.914Z,View variant,2020-10-17 14:39:52 (PDT),107073.0,8.0,programming-paradigm,168.0,8.0,,71426.0,1.0
32,32,202,"{'correct': None, 'submitted_answer': {'a': 'd', 'b': 'd', 'c': 'd', 'd': 'd'}}",2020-10-17T14:52:30-07,blue3,2020-10-17T21:52:30.386Z,Submission,2020-10-17 14:52:30 (PDT),107073.0,8.0,programming-paradigm,168.0,8.0,111350.0,71426.0,1.0
33,33,202,,2020-10-17T14:52:30-07,green3,2020-10-17T21:52:30.537Z,View variant,2020-10-17 14:52:30 (PDT),107073.0,8.0,programming-paradigm,168.0,8.0,,71426.0,1.0
34,34,202,"{'params': {'a0': '$A + (B \\times C)$', 'a1': '$A \\times C$', 'a2': '$B^C$', 'a3': '$(A \\times B) \\times C$', 'a4': '$A^C$', 'a5': '$A + B$', 'acc': [{'key': 'a', 'html': 'Infinite Loop'}, {'key': 'b', 'html': '$A^C$'}, {'key': 'c', 'html': '$B^C$'}, {'key': 'd', 'html': '$(A \\times B) \\times C$'}, {'key': 'e', 'html': 'The sum of all the numbers from A to B'}, {'key': 'f', 'html': 'Error'}, {'key': 'g', 'html': '$A \\times C$'}, {'key': 'h', 'html': '$A + (B \\times C)$'}, {'key': 'i', 'html': '$A + B$'}], 'code': 'add1.png'}, 'options': {}, 'true_answer': {'acc': {'key': 'h', 'html': '$A + (B \\times C)$'}}, 'variant_seed': 'x8ved6'}",2020-10-17T14:52:32-07,gray1,2020-10-17T21:52:32.829Z,New variant,2020-10-17 14:52:32 (PDT),107074.0,9.0,snap/iteration/mystery-equation-v2,214.0,9.0,,71501.0,1.0
35,35,202,,2020-10-17T14:52:32-07,green3,2020-10-17T21:52:32.879Z,View variant,2020-10-17 14:52:32 (PDT),107074.0,9.0,snap/iteration/mystery-equation-v2,214.0,9.0,,71501.0,1.0
36,36,202,"{'correct': True, 'submitted_answer': {'acc': 'h'}}",2020-10-17T14:57:28-07,blue3,2020-10-17T21:57:28.380Z,Submission,2020-10-17 14:57:28 (PDT),107074.0,9.0,snap/iteration/mystery-equation-v2,214.0,9.0,111374.0,71501.0,1.0
37,37,202,,2020-10-17T14:57:28-07,green3,2020-10-17T21:57:28.468Z,View variant,2020-10-17 14:57:28 (PDT),107074.0,9.0,snap/iteration/mystery-equation-v2,214.0,9.0,,71501.0,1.0
38,38,202,"{'params': {'0': [{'key': 'a', 'html': '<pl-figure file-name=""keep-length-text&gt;1.png"" inline=""true"" width=""450""></pl-figure>'}, {'key': 'b', 'html': '<pl-figure file-name=""keep-&gt;4-from-length.png"" inline=""true"" width=""450""></pl-figure>'}, {'key': 'c', 'html': '<pl-figure file-name=""map-length&gt;4.png"" inline=""true"" width=""450""></pl-figure>'}, {'key': 'd', 'html': '<pl-figure file-name=""length-list-L&gt;4.png"" inline=""true"" width=""300""></pl-figure>'}, {'key': 'e', 'html': '<pl-figure file-name=""correct.png"" inline=""true"" width=""450""></pl-figure>'}], '1': [{'key': 'a', 'html': '<pl-figure file-name=""map-L-words.png"" inline=""true"" width=""450""></pl-figure>'}, {'key': 'b', 'html': '<pl-figure file-name=""map-list-words-L.png"" inline=""true"" width=""450""></pl-figure>'}, {'key': 'c', 'html': '<pl-figure file-name=""combine-L-words.png"" inline=""true"" width=""450""></pl-figure>'}, {'key': 'd', 'html': '<pl-figure file-name=""map-words-list-L.png"" inline=""true"" width=""450""></pl-figure>'}, {'key': 'e', 'html': '<pl-figure file-name=""map-words-L.png"" inline=""true"" width=""450""></pl-figure>'}]}, 'options': {}, 'true_answer': {'0': {'key': 'e', 'html': '<pl-figure file-name=""correct.png"" inline=""true"" width=""450""></pl-figure>'}, '1': {'key': 'e', 'html': '<pl-figure file-name=""map-words-L.png"" inline=""true"" width=""450""></pl-figure>'}}, 'variant_seed': '18ndjkv'}",2020-10-17T14:57:58-07,gray1,2020-10-17T21:57:58.912Z,New variant,2020-10-17 14:57:58 (PDT),107075.0,10.0,snap/HOFs/map-keep,1378.0,10.0,,71527.0,1.0
39,39,202,,2020-10-17T14:57:59-07,green3,2020-10-17T21:57:59.039Z,View variant,2020-10-17 14:57:59 (PDT),107075.0,10.0,snap/HOFs/map-keep,1378.0,10.0,,71527.0,1.0
40,40,202,"{'correct': True, 'submitted_answer': {'0': 'e', '1': 'e'}}",2020-10-17T15:02:53-07,blue3,2020-10-17T22:02:53.990Z,Submission,2020-10-17 15:02:53 (PDT),107075.0,10.0,snap/HOFs/map-keep,1378.0,10.0,111403.0,71527.0,1.0
41,41,202,,2020-10-17T15:02:54-07,green3,2020-10-17T22:02:54.243Z,View variant,2020-10-17 15:02:54 (PDT),107075.0,10.0,snap/HOFs/map-keep,1378.0,10.0,,71527.0,1.0
42,42,202,"{'params': {'4': [{'key': 'a', 'html': '<pl-figure file-name=""word.png"" inline=""true"" width=""50""></pl-figure> cannot be an empty word (length 0), <pl-figure file-name=""n.png"" inline=""true"" width=""30""></pl-figure> = 0'}, {'key': 'b', 'html': '<pl-figure file-name=""word.png"" inline=""true"" width=""50""></pl-figure> cannot be an empty word (length 0), <pl-figure file-name=""n.png"" inline=""true"" width=""30""></pl-figure> &lt; 0'}, {'key': 'c', 'html': '<pl-figure file-name=""word.png"" inline=""true"" width=""50""></pl-figure> cannot be an empty word (length 0), <pl-figure file-name=""n.png"" inline=""true"" width=""30""></pl-figure> &gt; 0'}, {'key': 'd', 'html': '<pl-figure file-name=""word.png"" inline=""true"" width=""50""></pl-figure> cannot be an empty word (length 0), <pl-figure file-name=""n.png"" inline=""true"" width=""30""></pl-figure> &#8804; 0'}, {'key': 'e', 'html': '<pl-figure file-name=""word.png"" inline=""true"" width=""50""></pl-figure> cannot be an empty word (length 0), <pl-figure file-name=""n.png"" inline=""true"" width=""30""></pl-figure> &#8805; 0'}, {'key': 'f', 'html': '<pl-figure file-name=""word.png"" inline=""true"" width=""50""></pl-figure> can be anything, <pl-figure file-name=""n.png"" inline=""true"" width=""30""></pl-figure> = 0'}, {'key': 'g', 'html': '<pl-figure file-name=""word.png"" inline=""true"" width=""50""></pl-figure> can be anything, <pl-figure file-name=""n.png"" inline=""true"" width=""30""></pl-figure> &lt; 0'}, {'key': 'h', 'html': '<pl-figure file-name=""word.png"" inline=""true"" width=""50""></pl-figure> can be anything, <pl-figure file-name=""n.png"" inline=""true"" width=""30""></pl-figure> &gt; 0'}, {'key': 'i', 'html': '<pl-figure file-name=""word.png"" inline=""true"" width=""50""></pl-figure> can be anything, <pl-figure file-name=""n.png"" inline=""true"" width=""30""></pl-figure> &#8804; 0'}, {'key': 'j', 'html': '<pl-figure file-name=""word.png"" inline=""true"" width=""50""></pl-figure> can be anything, <pl-figure file-name=""n.png"" inline=""true"" width=""30""></pl-figure> &#8805; 0'}]}, 'options': {}, 'true_answer': {'1': '1CAL1', '2': '12CAL21', '4': {'key': 'j', 'html': '<pl-figure file-name=""word.png"" inline=""true"" width=""50""></pl-figure> can be anything, <pl-figure file-name=""n.png"" inline=""true"" width=""30""></pl-figure> &#8805; 0'}, '3A': '12345', '3B': '54321'}, 'variant_seed': 'vsk0mw'}",2020-10-17T15:03:03-07,gray1,2020-10-17T22:03:03.571Z,New variant,2020-10-17 15:03:03 (PDT),107076.0,11.0,snap/recursion/magical-mystery/v1,1381.0,11.0,,71557.0,1.0
43,43,202,,2020-10-17T15:03:03-07,green3,2020-10-17T22:03:03.788Z,View variant,2020-10-17 15:03:03 (PDT),107076.0,11.0,snap/recursion/magical-mystery/v1,1381.0,11.0,,71557.0,1.0
