,Unnamed: 0,Random_Id,data,date_iso8601,event_color,event_date,event_name,formatted_date,instance_question_id,instructor_question_number,qid,question_id,student_question_number,submission_id,variant_id,variant_number
0,0,49,,2020-10-18T11:07:27-07,gray3,2020-10-18T18:07:27.751Z,Begin,2020-10-18 11:07:27 (PDT),,,,,,,,
1,1,49,,2020-10-18T11:07:27-07,green1,2020-10-18T18:07:27.812Z,View assessment overview,2020-10-18 11:07:27 (PDT),,,,,,,,
2,2,49,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': 'g1pbpt'}",2020-10-18T11:07:48-07,gray1,2020-10-18T18:07:48.689Z,New variant,2020-10-18 11:07:48 (PDT),114356.0,1.0,PLEDGE,1046.0,1.0,,73872.0,1.0
3,3,49,,2020-10-18T11:07:48-07,green3,2020-10-18T18:07:48.747Z,View variant,2020-10-18 11:07:48 (PDT),114356.0,1.0,PLEDGE,1046.0,1.0,,73872.0,1.0
4,4,49,"{'correct': True, 'submitted_answer': {'pledge': 'Roy Huallpa'}}",2020-10-18T11:08:18-07,blue3,2020-10-18T18:08:18.534Z,Submission,2020-10-18 11:08:18 (PDT),114356.0,1.0,PLEDGE,1046.0,1.0,115204.0,73872.0,1.0
5,5,49,,2020-10-18T11:08:18-07,green3,2020-10-18T18:08:18.645Z,View variant,2020-10-18 11:08:18 (PDT),114356.0,1.0,PLEDGE,1046.0,1.0,,73872.0,1.0
6,6,49,,2020-10-18T11:08:29-07,green1,2020-10-18T18:08:29.524Z,View assessment overview,2020-10-18 11:08:29 (PDT),,,,,,,,
7,7,49,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': '1piwthy'}",2020-10-18T11:08:31-07,gray1,2020-10-18T18:08:31.870Z,New variant,2020-10-18 11:08:31 (PDT),114357.0,2.0,SURVEY,1372.0,2.0,,73878.0,1.0
8,8,49,,2020-10-18T11:08:31-07,green3,2020-10-18T18:08:31.928Z,View variant,2020-10-18 11:08:31 (PDT),114357.0,2.0,SURVEY,1372.0,2.0,,73878.0,1.0
9,9,49,"{'correct': True, 'submitted_answer': {'survey': 'Turing'}}",2020-10-18T11:24:01-07,blue3,2020-10-18T18:24:01.807Z,Submission,2020-10-18 11:24:01 (PDT),114357.0,2.0,SURVEY,1372.0,2.0,115264.0,73878.0,1.0
10,10,49,,2020-10-18T11:24:01-07,green3,2020-10-18T18:24:01.965Z,View variant,2020-10-18 11:24:01 (PDT),114357.0,2.0,SURVEY,1372.0,2.0,,73878.0,1.0
11,11,49,,2020-10-18T11:24:13-07,green1,2020-10-18T18:24:13.680Z,View assessment overview,2020-10-18 11:24:13 (PDT),,,,,,,,
12,12,49,"{'params': {'t': [{'key': 'a', 'html': 'By default, all data on the internet is encrypted and secure.'}, {'key': 'b', 'html': 'If you share something online accidentally, but quickly delete it, you still have control over that information'}, {'key': 'c', 'html': 'Thankfully, there are many entities (e.g., the government, your school, your employer, your bank, etc.) looking out for your privacy, so you don’t have to actively maintain it.'}, {'key': 'd', 'html': 'You can avoid having an information footprint simply by not going online and avoiding using digital devices'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'t': {'key': 'e', 'html': 'None of the above'}}, 'variant_seed': 'oiz848'}",2020-10-18T11:24:17-07,gray1,2020-10-18T18:24:17.257Z,New variant,2020-10-18 11:24:17 (PDT),114358.0,3.0,lecture/privacy,1029.0,3.0,,73939.0,1.0
13,13,49,,2020-10-18T11:24:17-07,green3,2020-10-18T18:24:17.318Z,View variant,2020-10-18 11:24:17 (PDT),114358.0,3.0,lecture/privacy,1029.0,3.0,,73939.0,1.0
14,14,49,"{'correct': True, 'submitted_answer': {'t': 'e'}}",2020-10-18T11:27:55-07,blue3,2020-10-18T18:27:55.466Z,Submission,2020-10-18 11:27:55 (PDT),114358.0,3.0,lecture/privacy,1029.0,3.0,115290.0,73939.0,1.0
15,15,49,,2020-10-18T11:27:55-07,green3,2020-10-18T18:27:55.620Z,View variant,2020-10-18 11:27:55 (PDT),114358.0,3.0,lecture/privacy,1029.0,3.0,,73939.0,1.0
16,16,49,,2020-10-18T11:27:58-07,green1,2020-10-18T18:27:58.099Z,View assessment overview,2020-10-18 11:27:58 (PDT),,,,,,,,
17,17,49,"{'params': {'0': [{'key': 'a', 'html': 'Functional programming is the most powerful'}, {'key': 'b', 'html': 'Proving algorithms are <i>correct</i> is easy'}, {'key': 'c', 'html': 'Python is considered Turing Complete because it’s easy to use.'}, {'key': 'd', 'html': 'Algorithms can <i>adapt</i>, like a living thing'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'0': {'key': 'd', 'html': 'Algorithms can <i>adapt</i>, like a living thing'}}, 'variant_seed': 'nja50c'}",2020-10-18T11:28:01-07,gray1,2020-10-18T18:28:01.770Z,New variant,2020-10-18 11:28:01 (PDT),114359.0,4.0,lecture/algorithms,1373.0,4.0,,73948.0,1.0
18,18,49,,2020-10-18T11:28:01-07,green3,2020-10-18T18:28:01.833Z,View variant,2020-10-18 11:28:01 (PDT),114359.0,4.0,lecture/algorithms,1373.0,4.0,,73948.0,1.0
19,19,49,"{'correct': True, 'submitted_answer': {'0': 'd'}}",2020-10-18T11:30:01-07,blue3,2020-10-18T18:30:01.025Z,Submission,2020-10-18 11:30:01 (PDT),114359.0,4.0,lecture/algorithms,1373.0,4.0,115299.0,73948.0,1.0
20,20,49,,2020-10-18T11:30:01-07,green3,2020-10-18T18:30:01.139Z,View variant,2020-10-18 11:30:01 (PDT),114359.0,4.0,lecture/algorithms,1373.0,4.0,,73948.0,1.0
21,21,49,,2020-10-18T11:30:03-07,green1,2020-10-18T18:30:03.025Z,View assessment overview,2020-10-18 11:30:03 (PDT),,,,,,,,
22,22,49,"{'params': {'0': [{'key': 'a', 'html': '<pl-figure file-name=""remove-duplicates.png"" inline=""true"" width=""170""></pl-figure> needs to handle the case when its input is not a list.'}, {'key': 'b', 'html': '<em>Integration tests</em> are where you test when you integrate commands and reporters together'}, {'key': 'c', 'html': 'Monolithic code is easy to read'}, {'key': 'd', 'html': 'A command block can change NONE of the mutable data it is given'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'0': {'key': 'd', 'html': 'A command block can change NONE of the mutable data it is given'}}, 'variant_seed': '135tajp'}",2020-10-18T11:30:23-07,gray1,2020-10-18T18:30:23.373Z,New variant,2020-10-18 11:30:23 (PDT),114360.0,5.0,lecture/testing+2048,1375.0,5.0,,73954.0,1.0
23,23,49,,2020-10-18T11:30:23-07,green3,2020-10-18T18:30:23.449Z,View variant,2020-10-18 11:30:23 (PDT),114360.0,5.0,lecture/testing+2048,1375.0,5.0,,73954.0,1.0
24,24,49,"{'correct': False, 'submitted_answer': {'0': 'e'}}",2020-10-18T11:36:57-07,blue3,2020-10-18T18:36:57.796Z,Submission,2020-10-18 11:36:57 (PDT),114360.0,5.0,lecture/testing+2048,1375.0,5.0,115310.0,73954.0,1.0
25,25,49,,2020-10-18T11:36:57-07,green3,2020-10-18T18:36:57.930Z,View variant,2020-10-18 11:36:57 (PDT),114360.0,5.0,lecture/testing+2048,1375.0,5.0,,73954.0,1.0
26,26,49,,2020-10-18T11:37:00-07,green1,2020-10-18T18:37:00.288Z,View assessment overview,2020-10-18 11:37:00 (PDT),,,,,,,,
27,27,49,"{'params': {'0': [{'key': 'a', 'html': 'According to Prof Brian Harvey, iclicker-like technologies is the most important use of computers in education so far.'}, {'key': 'b', 'html': 'Virtual Reality (E.g., Oculus Rift) is the most significant assistive technology available today.'}, {'key': 'c', 'html': 'Self-driving cars is the most significant assistive technology available today.'}, {'key': 'd', 'html': 'According to Prof Brian Harvey, Word Processing is the most important use of computers in education so far.'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'0': {'key': 'a', 'html': 'According to Prof Brian Harvey, iclicker-like technologies is the most important use of computers in education so far.'}}, 'variant_seed': '11isnno'}",2020-10-18T11:37:10-07,gray1,2020-10-18T18:37:10.840Z,New variant,2020-10-18 11:37:10 (PDT),114361.0,6.0,lecture/global-impact,1374.0,6.0,,73965.0,1.0
28,28,49,,2020-10-18T11:37:10-07,green3,2020-10-18T18:37:10.909Z,View variant,2020-10-18 11:37:10 (PDT),114361.0,6.0,lecture/global-impact,1374.0,6.0,,73965.0,1.0
29,29,49,"{'correct': None, 'submitted_answer': {'0': 'e'}}",2020-10-18T12:42:14-07,blue3,2020-10-18T19:42:14.621Z,Submission,2020-10-18 12:42:14 (PDT),114361.0,6.0,lecture/global-impact,1374.0,6.0,115553.0,73965.0,1.0
30,30,49,,2020-10-18T12:42:14-07,green3,2020-10-18T19:42:14.741Z,View variant,2020-10-18 12:42:14 (PDT),114361.0,6.0,lecture/global-impact,1374.0,6.0,,73965.0,1.0
31,31,49,,2020-10-18T12:42:16-07,green1,2020-10-18T19:42:16.576Z,View assessment overview,2020-10-18 12:42:16 (PDT),,,,,,,,
32,32,49,"{'params': {'b': [{'key': 'a', 'html': '\n        1011101$_{ 2 }$\n    '}, {'key': 'b', 'html': ' \n        1010001$_{ 2 }$\n    '}, {'key': 'c', 'html': '\n        1010101$_{ 2 }$\n    '}, {'key': 'd', 'html': '\n        1010111$_{ 2 }$\n    '}, {'key': 'e', 'html': '\n        1011001$_{ 2 }$\n    '}, {'key': 'f', 'html': '\n        1011011$_{ 2 }$\n    '}, {'key': 'g', 'html': '\n        1011111$_{ 2 }$\n    '}, {'key': 'h', 'html': '\n        1010011$_{ 2 }$\n    '}], 'i0': '1011111', 'i1': '1011101', 'i2': '1011011', 'i3': '1011001', 'i4': '1010111', 'i5': '1010101', 'i6': '1010011', 'Base1': '10', 'Base2': '16', 'Base3': '2', 'Number1': 9, 'Number2': 9, 'solution': '1010001', 'Converted_Number1': 9, 'Converted_Number2': '9'}, 'options': {}, 'true_answer': {'b': {'key': 'b', 'html': ' \n        1010001$_{ 2 }$\n    '}}, 'variant_seed': '12uq875'}",2020-10-18T12:42:32-07,gray1,2020-10-18T19:42:32.987Z,New variant,2020-10-18 12:42:32 (PDT),114362.0,7.0,number-multiplication,167.0,7.0,,74155.0,1.0
33,33,49,,2020-10-18T12:42:33-07,green3,2020-10-18T19:42:33.055Z,View variant,2020-10-18 12:42:33 (PDT),114362.0,7.0,number-multiplication,167.0,7.0,,74155.0,1.0
34,34,49,,2020-10-18T12:45:42-07,green1,2020-10-18T19:45:42.421Z,View assessment overview,2020-10-18 12:45:42 (PDT),,,,,,,,
