,Unnamed: 0,Random_Id,data,date_iso8601,event_color,event_date,event_name,formatted_date,instance_question_id,instructor_question_number,qid,question_id,student_question_number,submission_id,variant_id,variant_number
0,0,107,,2020-10-18T16:18:33-07,gray3,2020-10-18T23:18:33.659Z,Begin,2020-10-18 16:18:33 (PDT),,,,,,,,
1,1,107,,2020-10-18T16:18:33-07,green1,2020-10-18T23:18:33.703Z,View assessment overview,2020-10-18 16:18:33 (PDT),,,,,,,,
2,2,107,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': '10uzmhi'}",2020-10-18T16:18:44-07,gray1,2020-10-18T23:18:44.756Z,New variant,2020-10-18 16:18:44 (PDT),117478.0,1.0,PLEDGE,1046.0,1.0,,74908.0,1.0
3,3,107,,2020-10-18T16:18:44-07,green3,2020-10-18T23:18:44.795Z,View variant,2020-10-18 16:18:44 (PDT),117478.0,1.0,PLEDGE,1046.0,1.0,,74908.0,1.0
4,4,107,"{'correct': True, 'submitted_answer': {'pledge': 'Khanh Qui Phuoc Nguyen'}}",2020-10-18T16:19:02-07,blue3,2020-10-18T23:19:02.448Z,Submission,2020-10-18 16:19:02 (PDT),117478.0,1.0,PLEDGE,1046.0,1.0,116628.0,74908.0,1.0
5,5,107,,2020-10-18T16:19:02-07,green3,2020-10-18T23:19:02.524Z,View variant,2020-10-18 16:19:02 (PDT),117478.0,1.0,PLEDGE,1046.0,1.0,,74908.0,1.0
6,6,107,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': 'iq4vwx'}",2020-10-18T16:19:04-07,gray1,2020-10-18T23:19:04.595Z,New variant,2020-10-18 16:19:04 (PDT),117479.0,2.0,SURVEY,1372.0,2.0,,74909.0,1.0
7,7,107,,2020-10-18T16:19:04-07,green3,2020-10-18T23:19:04.635Z,View variant,2020-10-18 16:19:04 (PDT),117479.0,2.0,SURVEY,1372.0,2.0,,74909.0,1.0
8,8,107,"{'correct': True, 'submitted_answer': {'survey': 'Turing'}}",2020-10-18T16:28:43-07,blue3,2020-10-18T23:28:43.561Z,Submission,2020-10-18 16:28:43 (PDT),117479.0,2.0,SURVEY,1372.0,2.0,116668.0,74909.0,1.0
9,9,107,,2020-10-18T16:28:43-07,green3,2020-10-18T23:28:43.662Z,View variant,2020-10-18 16:28:43 (PDT),117479.0,2.0,SURVEY,1372.0,2.0,,74909.0,1.0
10,10,107,"{'params': {'t': [{'key': 'a', 'html': 'To remove something that has been shared (via social media), you just have to “unshare” it, and it’s gone from any computer that had originally had access.'}, {'key': 'b', 'html': 'If you share something online accidentally, but quickly delete it, you still have control over that information'}, {'key': 'c', 'html': 'Thankfully, there are many entities (e.g., the government, your school, your employer, your bank, etc.) looking out for your privacy, so you don’t have to actively maintain it.'}, {'key': 'd', 'html': 'You can avoid having an information footprint by staying offline.'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'t': {'key': 'e', 'html': 'None of the above'}}, 'variant_seed': '1xpi6nb'}",2020-10-18T16:28:46-07,gray1,2020-10-18T23:28:46.112Z,New variant,2020-10-18 16:28:46 (PDT),117480.0,3.0,lecture/privacy,1029.0,3.0,,74939.0,1.0
11,11,107,,2020-10-18T16:28:46-07,green3,2020-10-18T23:28:46.168Z,View variant,2020-10-18 16:28:46 (PDT),117480.0,3.0,lecture/privacy,1029.0,3.0,,74939.0,1.0
12,12,107,"{'correct': True, 'submitted_answer': {'t': 'e'}}",2020-10-18T16:38:40-07,blue3,2020-10-18T23:38:40.145Z,Submission,2020-10-18 16:38:40 (PDT),117480.0,3.0,lecture/privacy,1029.0,3.0,116713.0,74939.0,1.0
13,13,107,,2020-10-18T16:38:40-07,green3,2020-10-18T23:38:40.225Z,View variant,2020-10-18 16:38:40 (PDT),117480.0,3.0,lecture/privacy,1029.0,3.0,,74939.0,1.0
14,14,107,"{'params': {'0': [{'key': 'a', 'html': 'OOP programming is the most powerful'}, {'key': 'b', 'html': 'You learned your first algorithm before you could speak'}, {'key': 'c', 'html': 'Proving algorithms are <i>correct</i> is easy'}, {'key': 'd', 'html': 'Python is considered Turing Complete because it was authored by a Turing Award winner.'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'0': {'key': 'b', 'html': 'You learned your first algorithm before you could speak'}}, 'variant_seed': 'tr57hp'}",2020-10-18T16:38:42-07,gray1,2020-10-18T23:38:42.601Z,New variant,2020-10-18 16:38:42 (PDT),117481.0,4.0,lecture/algorithms,1373.0,4.0,,74970.0,1.0
15,15,107,,2020-10-18T16:38:42-07,green3,2020-10-18T23:38:42.653Z,View variant,2020-10-18 16:38:42 (PDT),117481.0,4.0,lecture/algorithms,1373.0,4.0,,74970.0,1.0
16,16,107,"{'correct': False, 'submitted_answer': {'0': 'e'}}",2020-10-18T16:51:25-07,blue3,2020-10-18T23:51:25.687Z,Submission,2020-10-18 16:51:25 (PDT),117481.0,4.0,lecture/algorithms,1373.0,4.0,116771.0,74970.0,1.0
17,17,107,,2020-10-18T16:51:25-07,green3,2020-10-18T23:51:25.769Z,View variant,2020-10-18 16:51:25 (PDT),117481.0,4.0,lecture/algorithms,1373.0,4.0,,74970.0,1.0
