,Unnamed: 0,Random_Id,data,date_iso8601,event_color,event_date,event_name,formatted_date,instance_question_id,instructor_question_number,qid,question_id,student_question_number,submission_id,variant_id,variant_number
0,0,25,,2020-10-17T15:30:11-07,gray3,2020-10-17T22:30:11.528Z,Begin,2020-10-17 15:30:11 (PDT),,,,,,,,
1,1,25,,2020-10-17T15:30:11-07,green1,2020-10-17T22:30:11.585Z,View assessment overview,2020-10-17 15:30:11 (PDT),,,,,,,,
2,2,25,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': '14omnag'}",2020-10-17T15:30:13-07,gray1,2020-10-17T22:30:13.892Z,New variant,2020-10-17 15:30:13 (PDT),107877.0,1.0,PLEDGE,1046.0,1.0,,71643.0,1.0
3,3,25,,2020-10-17T15:30:13-07,green3,2020-10-17T22:30:13.944Z,View variant,2020-10-17 15:30:13 (PDT),107877.0,1.0,PLEDGE,1046.0,1.0,,71643.0,1.0
4,4,25,"{'correct': True, 'submitted_answer': {'pledge': 'Paul Christopher Jacobs'}}",2020-10-17T15:30:43-07,blue3,2020-10-17T22:30:43.321Z,Submission,2020-10-17 15:30:43 (PDT),107877.0,1.0,PLEDGE,1046.0,1.0,111524.0,71643.0,1.0
5,5,25,,2020-10-17T15:30:43-07,green3,2020-10-17T22:30:43.408Z,View variant,2020-10-17 15:30:43 (PDT),107877.0,1.0,PLEDGE,1046.0,1.0,,71643.0,1.0
6,6,25,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': '3nl68v'}",2020-10-17T15:30:46-07,gray1,2020-10-17T22:30:46.642Z,New variant,2020-10-17 15:30:46 (PDT),107878.0,2.0,SURVEY,1372.0,2.0,,71649.0,1.0
7,7,25,,2020-10-17T15:30:46-07,green3,2020-10-17T22:30:46.685Z,View variant,2020-10-17 15:30:46 (PDT),107878.0,2.0,SURVEY,1372.0,2.0,,71649.0,1.0
8,8,25,"{'correct': True, 'submitted_answer': {'survey': 'Turing'}}",2020-10-17T15:40:15-07,blue3,2020-10-17T22:40:15.522Z,Submission,2020-10-17 15:40:15 (PDT),107878.0,2.0,SURVEY,1372.0,2.0,111574.0,71649.0,1.0
9,9,25,,2020-10-17T15:40:15-07,green3,2020-10-17T22:40:15.607Z,View variant,2020-10-17 15:40:15 (PDT),107878.0,2.0,SURVEY,1372.0,2.0,,71649.0,1.0
10,10,25,,2020-10-17T15:40:17-07,green1,2020-10-17T22:40:17.945Z,View assessment overview,2020-10-17 15:40:17 (PDT),,,,,,,,
11,11,25,"{'params': {'t': [{'key': 'a', 'html': 'Once something is shared (via social media), it has the potential for near-instant worldwide distribution.'}, {'key': 'b', 'html': 'With the right software and configuration, you can be anonymous when you’re online.'}, {'key': 'c', 'html': 'By default, all data on the internet is encrypted and secure.'}, {'key': 'd', 'html': 'You can avoid having an information footprint by staying offline.'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'t': {'key': 'a', 'html': 'Once something is shared (via social media), it has the potential for near-instant worldwide distribution.'}}, 'variant_seed': 'j687zk'}",2020-10-17T15:40:34-07,gray1,2020-10-17T22:40:34.371Z,New variant,2020-10-17 15:40:34 (PDT),107879.0,3.0,lecture/privacy,1029.0,3.0,,71688.0,1.0
12,12,25,,2020-10-17T15:40:34-07,green3,2020-10-17T22:40:34.414Z,View variant,2020-10-17 15:40:34 (PDT),107879.0,3.0,lecture/privacy,1029.0,3.0,,71688.0,1.0
13,13,25,"{'correct': True, 'submitted_answer': {'t': 'a'}}",2020-10-17T15:40:49-07,blue3,2020-10-17T22:40:49.206Z,Submission,2020-10-17 15:40:49 (PDT),107879.0,3.0,lecture/privacy,1029.0,3.0,111578.0,71688.0,1.0
