,Unnamed: 0,Random_Id,data,date_iso8601,event_color,event_date,event_name,formatted_date,instance_question_id,instructor_question_number,qid,question_id,student_question_number,submission_id,variant_id,variant_number
0,0,52,,2020-10-17T13:37:04-07,gray3,2020-10-17T20:37:04.932Z,Begin,2020-10-17 13:37:04 (PDT),,,,,,,,
1,1,52,,2020-10-17T13:37:04-07,green1,2020-10-17T20:37:04.962Z,View assessment overview,2020-10-17 13:37:04 (PDT),,,,,,,,
2,2,52,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': 'yvk9ie'}",2020-10-17T13:37:17-07,gray1,2020-10-17T20:37:17.410Z,New variant,2020-10-17 13:37:17 (PDT),106688.0,1.0,PLEDGE,1046.0,1.0,,71192.0,1.0
3,3,52,,2020-10-17T13:37:17-07,green3,2020-10-17T20:37:17.459Z,View variant,2020-10-17 13:37:17 (PDT),106688.0,1.0,PLEDGE,1046.0,1.0,,71192.0,1.0
4,4,52,"{'correct': True, 'submitted_answer': {'pledge': 'Hamza Afzal'}}",2020-10-17T13:37:34-07,blue3,2020-10-17T20:37:34.179Z,Submission,2020-10-17 13:37:34 (PDT),106688.0,1.0,PLEDGE,1046.0,1.0,110919.0,71192.0,1.0
5,5,52,,2020-10-17T13:37:34-07,green3,2020-10-17T20:37:34.255Z,View variant,2020-10-17 13:37:34 (PDT),106688.0,1.0,PLEDGE,1046.0,1.0,,71192.0,1.0
6,6,52,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': '1hvb4a'}",2020-10-17T13:37:36-07,gray1,2020-10-17T20:37:36.661Z,New variant,2020-10-17 13:37:36 (PDT),106689.0,2.0,SURVEY,1372.0,2.0,,71195.0,1.0
7,7,52,,2020-10-17T13:37:36-07,green3,2020-10-17T20:37:36.700Z,View variant,2020-10-17 13:37:36 (PDT),106689.0,2.0,SURVEY,1372.0,2.0,,71195.0,1.0
8,8,52,"{'correct': True, 'submitted_answer': {'survey': 'Turing'}}",2020-10-17T13:59:49-07,blue3,2020-10-17T20:59:49.883Z,Submission,2020-10-17 13:59:49 (PDT),106689.0,2.0,SURVEY,1372.0,2.0,111065.0,71195.0,1.0
9,9,52,,2020-10-17T13:59:49-07,green3,2020-10-17T20:59:49.962Z,View variant,2020-10-17 13:59:49 (PDT),106689.0,2.0,SURVEY,1372.0,2.0,,71195.0,1.0
10,10,52,"{'params': {'t': [{'key': 'a', 'html': 'Once something is shared (via social media), it has the potential for near-instant worldwide distribution.'}, {'key': 'b', 'html': 'To remove something that has been shared (via social media), you just have to “unshare” it, and it’s gone from any computer that had originally had access.'}, {'key': 'c', 'html': 'You can avoid having an information footprint simply by not going online and avoiding using digital devices'}, {'key': 'd', 'html': 'The online world and the physical world are separate.'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'t': {'key': 'a', 'html': 'Once something is shared (via social media), it has the potential for near-instant worldwide distribution.'}}, 'variant_seed': '1rggfyp'}",2020-10-17T13:59:53-07,gray1,2020-10-17T20:59:53.585Z,New variant,2020-10-17 13:59:53 (PDT),106690.0,3.0,lecture/privacy,1029.0,3.0,,71270.0,1.0
11,11,52,,2020-10-17T13:59:53-07,green3,2020-10-17T20:59:53.629Z,View variant,2020-10-17 13:59:53 (PDT),106690.0,3.0,lecture/privacy,1029.0,3.0,,71270.0,1.0
12,12,52,"{'correct': True, 'submitted_answer': {'t': 'a'}}",2020-10-17T14:02:43-07,blue3,2020-10-17T21:02:43.417Z,Submission,2020-10-17 14:02:43 (PDT),106690.0,3.0,lecture/privacy,1029.0,3.0,111073.0,71270.0,1.0
13,13,52,,2020-10-17T14:02:43-07,green3,2020-10-17T21:02:43.489Z,View variant,2020-10-17 14:02:43 (PDT),106690.0,3.0,lecture/privacy,1029.0,3.0,,71270.0,1.0
14,14,52,"{'params': {'0': [{'key': 'a', 'html': 'OOP programming is the most powerful'}, {'key': 'b', 'html': 'Python is considered Turing Complete because it can be used to write a programming language.'}, {'key': 'c', 'html': 'Algorithms can be worth <i>billions</i> of $'}, {'key': 'd', 'html': 'Declarative programming is the most powerful'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'0': {'key': 'c', 'html': 'Algorithms can be worth <i>billions</i> of $'}}, 'variant_seed': 'tl95yf'}",2020-10-17T14:02:45-07,gray1,2020-10-17T21:02:45.156Z,New variant,2020-10-17 14:02:45 (PDT),106691.0,4.0,lecture/algorithms,1373.0,4.0,,71276.0,1.0
15,15,52,,2020-10-17T14:02:45-07,green3,2020-10-17T21:02:45.204Z,View variant,2020-10-17 14:02:45 (PDT),106691.0,4.0,lecture/algorithms,1373.0,4.0,,71276.0,1.0
16,16,52,"{'correct': True, 'submitted_answer': {'0': 'c'}}",2020-10-17T14:12:27-07,blue3,2020-10-17T21:12:27.626Z,Submission,2020-10-17 14:12:27 (PDT),106691.0,4.0,lecture/algorithms,1373.0,4.0,111115.0,71276.0,1.0
17,17,52,,2020-10-17T14:12:27-07,green3,2020-10-17T21:12:27.701Z,View variant,2020-10-17 14:12:27 (PDT),106691.0,4.0,lecture/algorithms,1373.0,4.0,,71276.0,1.0
18,18,52,"{'params': {'0': [{'key': 'a', 'html': 'You are not allowed to pass mutable data into predicate blocks'}, {'key': 'b', 'html': 'A command block must change ALL the mutable data it is given'}, {'key': 'c', 'html': 'You are not allowed to pass immutable data into command blocks'}, {'key': 'd', 'html': 'Immutable data is data whose “state” can’t be changed once created'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'0': {'key': 'd', 'html': 'Immutable data is data whose “state” can’t be changed once created'}}, 'variant_seed': '1wqaoh1'}",2020-10-17T14:12:32-07,gray1,2020-10-17T21:12:32.505Z,New variant,2020-10-17 14:12:32 (PDT),106692.0,5.0,lecture/testing+2048,1375.0,5.0,,71320.0,1.0
19,19,52,,2020-10-17T14:12:32-07,green3,2020-10-17T21:12:32.559Z,View variant,2020-10-17 14:12:32 (PDT),106692.0,5.0,lecture/testing+2048,1375.0,5.0,,71320.0,1.0
20,20,52,"{'correct': True, 'submitted_answer': {'0': 'd'}}",2020-10-17T14:13:42-07,blue3,2020-10-17T21:13:42.002Z,Submission,2020-10-17 14:13:42 (PDT),106692.0,5.0,lecture/testing+2048,1375.0,5.0,111125.0,71320.0,1.0
21,21,52,,2020-10-17T14:13:42-07,green3,2020-10-17T21:13:42.082Z,View variant,2020-10-17 14:13:42 (PDT),106692.0,5.0,lecture/testing+2048,1375.0,5.0,,71320.0,1.0
22,22,52,"{'params': {'0': [{'key': 'a', 'html': 'According to Prof Brian Harvey, Web Search is the most important use of computers in education so far.'}, {'key': 'b', 'html': 'Self-driving cars is the most significant assistive technology available today.'}, {'key': 'c', 'html': 'Managing SETI@Home is hard because people have different kinds of computers with different operating systems and configurations; it&#x27;s a very hectic, heterogeneous space. (Apple Macs, PCs, Linux machines, tablets, ...)'}, {'key': 'd', 'html': 'According to Prof Brian Harvey, Social Networking is the most important use of computers in education so far.'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'0': {'key': 'c', 'html': 'Managing SETI@Home is hard because people have different kinds of computers with different operating systems and configurations; it&#x27;s a very hectic, heterogeneous space. (Apple Macs, PCs, Linux machines, tablets, ...)'}}, 'variant_seed': '1aijdxk'}",2020-10-17T14:13:44-07,gray1,2020-10-17T21:13:44.077Z,New variant,2020-10-17 14:13:44 (PDT),106693.0,6.0,lecture/global-impact,1374.0,6.0,,71326.0,1.0
23,23,52,,2020-10-17T14:13:44-07,green3,2020-10-17T21:13:44.129Z,View variant,2020-10-17 14:13:44 (PDT),106693.0,6.0,lecture/global-impact,1374.0,6.0,,71326.0,1.0
