,Unnamed: 0,Random_Id,data,date_iso8601,event_color,event_date,event_name,formatted_date,instance_question_id,instructor_question_number,qid,question_id,student_question_number,submission_id,variant_id,variant_number
0,0,136,,2020-10-18T14:44:03-07,gray3,2020-10-18T21:44:03.471Z,Begin,2020-10-18 14:44:03 (PDT),,,,,,,,
1,1,136,,2020-10-18T14:44:03-07,green1,2020-10-18T21:44:03.529Z,View assessment overview,2020-10-18 14:44:03 (PDT),,,,,,,,
2,2,136,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': '1qp3p6f'}",2020-10-18T14:44:19-07,gray1,2020-10-18T21:44:19.800Z,New variant,2020-10-18 14:44:19 (PDT),116522.0,1.0,PLEDGE,1046.0,1.0,,74565.0,1.0
3,3,136,,2020-10-18T14:44:19-07,green3,2020-10-18T21:44:19.840Z,View variant,2020-10-18 14:44:19 (PDT),116522.0,1.0,PLEDGE,1046.0,1.0,,74565.0,1.0
4,4,136,"{'correct': True, 'submitted_answer': {'pledge': 'Matias Barraza'}}",2020-10-18T14:44:24-07,blue3,2020-10-18T21:44:24.509Z,Submission,2020-10-18 14:44:24 (PDT),116522.0,1.0,PLEDGE,1046.0,1.0,116149.0,74565.0,1.0
5,5,136,,2020-10-18T14:44:24-07,green3,2020-10-18T21:44:24.601Z,View variant,2020-10-18 14:44:24 (PDT),116522.0,1.0,PLEDGE,1046.0,1.0,,74565.0,1.0
6,6,136,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': '1c8xz4q'}",2020-10-18T14:44:28-07,gray1,2020-10-18T21:44:28.619Z,New variant,2020-10-18 14:44:28 (PDT),116523.0,2.0,SURVEY,1372.0,2.0,,74566.0,1.0
7,7,136,,2020-10-18T14:44:28-07,green3,2020-10-18T21:44:28.659Z,View variant,2020-10-18 14:44:28 (PDT),116523.0,2.0,SURVEY,1372.0,2.0,,74566.0,1.0
8,8,136,"{'correct': True, 'submitted_answer': {'survey': 'Turing'}}",2020-10-18T14:49:00-07,blue3,2020-10-18T21:49:00.641Z,Submission,2020-10-18 14:49:00 (PDT),116523.0,2.0,SURVEY,1372.0,2.0,116169.0,74566.0,1.0
9,9,136,,2020-10-18T14:49:00-07,green3,2020-10-18T21:49:00.748Z,View variant,2020-10-18 14:49:00 (PDT),116523.0,2.0,SURVEY,1372.0,2.0,,74566.0,1.0
10,10,136,"{'params': {'t': [{'key': 'a', 'html': 'With the right software and configuration, you can effectively “undo” the sharing of content.'}, {'key': 'b', 'html': 'The online world and the physical world are separate.'}, {'key': 'c', 'html': 'You can avoid having an information footprint simply by not going online and avoiding using digital devices'}, {'key': 'd', 'html': 'Only you have an interest in maintaining your privacy.'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'t': {'key': 'd', 'html': 'Only you have an interest in maintaining your privacy.'}}, 'variant_seed': 'n4l6d5'}",2020-10-18T14:49:03-07,gray1,2020-10-18T21:49:03.187Z,New variant,2020-10-18 14:49:03 (PDT),116524.0,3.0,lecture/privacy,1029.0,3.0,,74576.0,1.0
