,Unnamed: 0,Random_Id,data,date_iso8601,event_color,event_date,event_name,formatted_date,instance_question_id,instructor_question_number,qid,question_id,student_question_number,submission_id,variant_id,variant_number
0,0,18,,2020-10-18T14:07:12-07,gray3,2020-10-18T21:07:12.609Z,Begin,2020-10-18 14:07:12 (PDT),,,,,,,,
1,1,18,,2020-10-18T14:07:12-07,green1,2020-10-18T21:07:12.703Z,View assessment overview,2020-10-18 14:07:12 (PDT),,,,,,,,
2,2,18,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': '1iyzqr2'}",2020-10-18T14:07:26-07,gray1,2020-10-18T21:07:26.939Z,New variant,2020-10-18 14:07:26 (PDT),116043.0,1.0,PLEDGE,1046.0,1.0,,74454.0,1.0
3,3,18,,2020-10-18T14:07:26-07,green3,2020-10-18T21:07:26.985Z,View variant,2020-10-18 14:07:26 (PDT),116043.0,1.0,PLEDGE,1046.0,1.0,,74454.0,1.0
4,4,18,"{'correct': True, 'submitted_answer': {'pledge': 'Kate Charco'}}",2020-10-18T14:22:13-07,blue3,2020-10-18T21:22:13.991Z,Submission,2020-10-18 14:22:13 (PDT),116043.0,1.0,PLEDGE,1046.0,1.0,116040.0,74454.0,1.0
5,5,18,,2020-10-18T14:22:14-07,green3,2020-10-18T21:22:14.151Z,View variant,2020-10-18 14:22:14 (PDT),116043.0,1.0,PLEDGE,1046.0,1.0,,74454.0,1.0
6,6,18,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': '1nsqdsk'}",2020-10-18T14:22:19-07,gray1,2020-10-18T21:22:19.345Z,New variant,2020-10-18 14:22:19 (PDT),116044.0,2.0,SURVEY,1372.0,2.0,,74498.0,1.0
7,7,18,,2020-10-18T14:22:19-07,green3,2020-10-18T21:22:19.390Z,View variant,2020-10-18 14:22:19 (PDT),116044.0,2.0,SURVEY,1372.0,2.0,,74498.0,1.0
8,8,18,"{'correct': True, 'submitted_answer': {'survey': 'Turing'}}",2020-10-18T14:23:00-07,blue3,2020-10-18T21:23:00.851Z,Submission,2020-10-18 14:23:00 (PDT),116044.0,2.0,SURVEY,1372.0,2.0,116046.0,74498.0,1.0
9,9,18,,2020-10-18T14:23:01-07,green3,2020-10-18T21:23:01.013Z,View variant,2020-10-18 14:23:01 (PDT),116044.0,2.0,SURVEY,1372.0,2.0,,74498.0,1.0
10,10,18,"{'params': {'t': [{'key': 'a', 'html': 'Thankfully, there are many entities (e.g., the government, your school, your employer, your bank, etc.) looking out for your privacy, so you don’t have to actively maintain it.'}, {'key': 'b', 'html': 'If you share something online accidentally, but quickly delete it, you still have control over that information'}, {'key': 'c', 'html': 'The benefit of doing work online is that the digital “bits” you leave behind aren’t valuable to anyone.'}, {'key': 'd', 'html': 'To remove something that has been shared (via social media), you just have to “unshare” it, and it’s gone from any computer that had originally had access.'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'t': {'key': 'e', 'html': 'None of the above'}}, 'variant_seed': '1xlxbmm'}",2020-10-18T14:23:08-07,gray1,2020-10-18T21:23:08.119Z,New variant,2020-10-18 14:23:08 (PDT),116045.0,3.0,lecture/privacy,1029.0,3.0,,74503.0,1.0
11,11,18,,2020-10-18T14:23:08-07,green3,2020-10-18T21:23:08.159Z,View variant,2020-10-18 14:23:08 (PDT),116045.0,3.0,lecture/privacy,1029.0,3.0,,74503.0,1.0
12,12,18,"{'correct': None, 'submitted_answer': {'t': 'e'}}",2020-10-18T14:24:45-07,blue3,2020-10-18T21:24:45.482Z,Submission,2020-10-18 14:24:45 (PDT),116045.0,3.0,lecture/privacy,1029.0,3.0,116051.0,74503.0,1.0
13,13,18,,2020-10-18T14:24:45-07,green3,2020-10-18T21:24:45.736Z,View variant,2020-10-18 14:24:45 (PDT),116045.0,3.0,lecture/privacy,1029.0,3.0,,74503.0,1.0
14,14,18,"{'params': {'0': [{'key': 'a', 'html': 'You learned your first algorithm before you could speak'}, {'key': 'b', 'html': 'Python is considered Turing Complete because it can be used to write a programming language.'}, {'key': 'c', 'html': 'Python is considered Turing Complete because it’s easy to use.'}, {'key': 'd', 'html': 'Declarative programming is the most powerful'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'0': {'key': 'a', 'html': 'You learned your first algorithm before you could speak'}}, 'variant_seed': '1vn9zrq'}",2020-10-18T14:24:48-07,gray1,2020-10-18T21:24:48.354Z,New variant,2020-10-18 14:24:48 (PDT),116046.0,4.0,lecture/algorithms,1373.0,4.0,,74506.0,1.0
15,15,18,,2020-10-18T14:24:48-07,green3,2020-10-18T21:24:48.398Z,View variant,2020-10-18 14:24:48 (PDT),116046.0,4.0,lecture/algorithms,1373.0,4.0,,74506.0,1.0
16,16,18,,2020-10-18T14:28:44-07,green3,2020-10-18T21:28:44.455Z,View variant,2020-10-18 14:28:44 (PDT),116045.0,3.0,lecture/privacy,1029.0,3.0,,74503.0,1.0
17,17,18,"{'correct': True, 'submitted_answer': {'t': 'e'}}",2020-10-18T14:32:55-07,blue3,2020-10-18T21:32:55.950Z,Submission,2020-10-18 14:32:55 (PDT),116045.0,3.0,lecture/privacy,1029.0,3.0,116086.0,74503.0,1.0
18,18,18,,2020-10-18T14:32:56-07,green3,2020-10-18T21:32:56.084Z,View variant,2020-10-18 14:32:56 (PDT),116045.0,3.0,lecture/privacy,1029.0,3.0,,74503.0,1.0
19,19,18,,2020-10-18T14:33:00-07,green3,2020-10-18T21:33:00.042Z,View variant,2020-10-18 14:33:00 (PDT),116046.0,4.0,lecture/algorithms,1373.0,4.0,,74506.0,1.0
20,20,18,"{'correct': None, 'submitted_answer': {'0': 'a'}}",2020-10-18T14:35:30-07,blue3,2020-10-18T21:35:30.728Z,Submission,2020-10-18 14:35:30 (PDT),116046.0,4.0,lecture/algorithms,1373.0,4.0,116103.0,74506.0,1.0
21,21,18,,2020-10-18T14:35:30-07,green3,2020-10-18T21:35:30.859Z,View variant,2020-10-18 14:35:30 (PDT),116046.0,4.0,lecture/algorithms,1373.0,4.0,,74506.0,1.0
22,22,18,"{'correct': True, 'submitted_answer': {'0': 'a'}}",2020-10-18T14:37:40-07,blue3,2020-10-18T21:37:40.372Z,Submission,2020-10-18 14:37:40 (PDT),116046.0,4.0,lecture/algorithms,1373.0,4.0,116125.0,74506.0,1.0
23,23,18,,2020-10-18T14:37:40-07,green3,2020-10-18T21:37:40.509Z,View variant,2020-10-18 14:37:40 (PDT),116046.0,4.0,lecture/algorithms,1373.0,4.0,,74506.0,1.0
24,24,18,"{'params': {'0': [{'key': 'a', 'html': 'You are not allowed to pass mutable data into reporter blocks'}, {'key': 'b', 'html': 'A command block can change NONE of the mutable data it is given'}, {'key': 'c', 'html': '<em>Black box testing</em> means you test your code as if it&#8217;s inside a black box with no inputs or outputs'}, {'key': 'd', 'html': '<pl-figure file-name=""remove-duplicates.png"" inline=""true"" width=""170""></pl-figure> needs to handle the case when its input is not a list.'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'0': {'key': 'b', 'html': 'A command block can change NONE of the mutable data it is given'}}, 'variant_seed': 'ggbpcc'}",2020-10-18T14:37:42-07,gray1,2020-10-18T21:37:42.531Z,New variant,2020-10-18 14:37:42 (PDT),116047.0,5.0,lecture/testing+2048,1375.0,5.0,,74552.0,1.0
25,25,18,,2020-10-18T14:37:42-07,green3,2020-10-18T21:37:42.593Z,View variant,2020-10-18 14:37:42 (PDT),116047.0,5.0,lecture/testing+2048,1375.0,5.0,,74552.0,1.0
26,26,18,"{'correct': True, 'submitted_answer': {'0': 'b'}}",2020-10-18T14:38:55-07,blue3,2020-10-18T21:38:55.729Z,Submission,2020-10-18 14:38:55 (PDT),116047.0,5.0,lecture/testing+2048,1375.0,5.0,116130.0,74552.0,1.0
27,27,18,,2020-10-18T14:38:55-07,green3,2020-10-18T21:38:55.912Z,View variant,2020-10-18 14:38:55 (PDT),116047.0,5.0,lecture/testing+2048,1375.0,5.0,,74552.0,1.0
28,28,18,"{'params': {'0': [{'key': 'a', 'html': 'According to Prof Brian Harvey, Word Processing is the most important use of computers in education so far.'}, {'key': 'b', 'html': 'According to Prof Brian Harvey, Arithmetic Drill Programs is the most important use of computers in education so far.'}, {'key': 'c', 'html': 'Virtual Reality (E.g., Oculus Rift) is the most significant assistive technology available today.'}, {'key': 'd', 'html': 'According to Prof Brian Harvey, Social Networking is the most important use of computers in education so far.'}, {'key': 'e', 'html': 'None of the above'}]}, 'options': {}, 'true_answer': {'0': {'key': 'e', 'html': 'None of the above'}}, 'variant_seed': 'i2b1nc'}",2020-10-18T14:38:59-07,gray1,2020-10-18T21:38:59.375Z,New variant,2020-10-18 14:38:59 (PDT),116048.0,6.0,lecture/global-impact,1374.0,6.0,,74555.0,1.0
29,29,18,,2020-10-18T14:38:59-07,green3,2020-10-18T21:38:59.419Z,View variant,2020-10-18 14:38:59 (PDT),116048.0,6.0,lecture/global-impact,1374.0,6.0,,74555.0,1.0
30,30,18,"{'correct': None, 'submitted_answer': {'0': 'e'}}",2020-10-18T14:54:13-07,blue3,2020-10-18T21:54:13.815Z,Submission,2020-10-18 14:54:13 (PDT),116048.0,6.0,lecture/global-impact,1374.0,6.0,116202.0,74555.0,1.0
31,31,18,,2020-10-18T14:54:13-07,green3,2020-10-18T21:54:13.966Z,View variant,2020-10-18 14:54:13 (PDT),116048.0,6.0,lecture/global-impact,1374.0,6.0,,74555.0,1.0
32,32,18,"{'correct': True, 'submitted_answer': {'0': 'e'}}",2020-10-18T15:02:36-07,blue3,2020-10-18T22:02:36.462Z,Submission,2020-10-18 15:02:36 (PDT),116048.0,6.0,lecture/global-impact,1374.0,6.0,116255.0,74555.0,1.0
33,33,18,,2020-10-18T15:02:36-07,green3,2020-10-18T22:02:36.595Z,View variant,2020-10-18 15:02:36 (PDT),116048.0,6.0,lecture/global-impact,1374.0,6.0,,74555.0,1.0
34,34,18,"{'params': {'b': [{'key': 'a', 'html': '\n        48$_{ 16 }$\n    '}, {'key': 'b', 'html': '\n        4E$_{ 16 }$\n    '}, {'key': 'c', 'html': '\n        4C$_{ 16 }$\n    '}, {'key': 'd', 'html': '\n        46$_{ 16 }$\n    '}, {'key': 'e', 'html': ' \n        50$_{ 16 }$\n    '}, {'key': 'f', 'html': '\n        4A$_{ 16 }$\n    '}, {'key': 'g', 'html': '\n        52$_{ 16 }$\n    '}, {'key': 'h', 'html': '\n        54$_{ 16 }$\n    '}], 'i0': '54', 'i1': '52', 'i2': '4E', 'i3': '4C', 'i4': '4A', 'i5': '48', 'i6': '46', 'Base1': '10', 'Base2': '2', 'Base3': '16', 'Number1': 10, 'Number2': 8, 'solution': '50', 'Converted_Number1': 10, 'Converted_Number2': '1000'}, 'options': {}, 'true_answer': {'b': {'key': 'e', 'html': ' \n        50$_{ 16 }$\n    '}}, 'variant_seed': '11970oe'}",2020-10-18T15:02:38-07,gray1,2020-10-18T22:02:38.881Z,New variant,2020-10-18 15:02:38 (PDT),116049.0,7.0,number-multiplication,167.0,7.0,,74640.0,1.0
35,35,18,,2020-10-18T15:02:38-07,green3,2020-10-18T22:02:38.938Z,View variant,2020-10-18 15:02:38 (PDT),116049.0,7.0,number-multiplication,167.0,7.0,,74640.0,1.0
36,36,18,"{'correct': True, 'submitted_answer': {'b': 'e'}}",2020-10-18T15:12:45-07,blue3,2020-10-18T22:12:45.029Z,Submission,2020-10-18 15:12:45 (PDT),116049.0,7.0,number-multiplication,167.0,7.0,116325.0,74640.0,1.0
37,37,18,,2020-10-18T15:12:45-07,green3,2020-10-18T22:12:45.236Z,View variant,2020-10-18 15:12:45 (PDT),116049.0,7.0,number-multiplication,167.0,7.0,,74640.0,1.0
38,38,18,"{'params': {'a': [{'key': 'a', 'html': ' \n            Declarative\n        '}, {'key': 'b', 'html': '\n            Functional\n        '}, {'key': 'c', 'html': '\n            Imperative\n        '}, {'key': 'd', 'html': '\n            Object-Oriented\n        '}], 'b': [{'key': 'a', 'html': '\n            Object-Oriented\n        '}, {'key': 'b', 'html': '\n            Functional\n        '}, {'key': 'c', 'html': '\n            Imperative\n        '}, {'key': 'd', 'html': ' \n            Declarative\n        '}], 'c': [{'key': 'a', 'html': '\n            Imperative\n        '}, {'key': 'b', 'html': '\n            Functional\n        '}, {'key': 'c', 'html': '\n            Object-Oriented\n        '}, {'key': 'd', 'html': ' \n            Declarative\n        '}], 'd': [{'key': 'a', 'html': '\n            Functional\n        '}, {'key': 'b', 'html': '\n            Imperative\n        '}, {'key': 'c', 'html': '\n            Object-Oriented\n        '}, {'key': 'd', 'html': ' \n            Declarative\n        '}], 'Answer1': 'Declarative', 'Answer2': 'Object-Oriented', 'Answer3': 'Imperative', 'Answer4': 'Functional', 'Question1': '<pl-figure file-name=""declarative-1.png"" inline=""true"" width=""250""></pl-figure>', 'Question2': '<pl-figure file-name=""oop-4.png"" inline=""true"" width=""250""></pl-figure>', 'Question3': '<pl-figure file-name=""imperative-3.png"" inline=""true"" width=""250""></pl-figure>', 'Question4': '<pl-figure file-name=""func-2.png"" inline=""true"" width=""250""></pl-figure>'}, 'options': {}, 'true_answer': {'a': {'key': 'a', 'html': ' \n            Declarative\n        '}, 'b': {'key': 'a', 'html': '\n            Object-Oriented\n        '}, 'c': {'key': 'a', 'html': '\n            Imperative\n        '}, 'd': {'key': 'a', 'html': '\n            Functional\n        '}}, 'variant_seed': 'h5754h'}",2020-10-18T15:12:47-07,gray1,2020-10-18T22:12:47.908Z,New variant,2020-10-18 15:12:47 (PDT),116050.0,8.0,programming-paradigm,168.0,8.0,,74669.0,1.0
39,39,18,,2020-10-18T15:12:47-07,green3,2020-10-18T22:12:47.996Z,View variant,2020-10-18 15:12:47 (PDT),116050.0,8.0,programming-paradigm,168.0,8.0,,74669.0,1.0
40,40,18,"{'correct': True, 'submitted_answer': {'a': 'a', 'b': 'a', 'c': 'a', 'd': 'a'}}",2020-10-18T15:15:14-07,blue3,2020-10-18T22:15:14.821Z,Submission,2020-10-18 15:15:14 (PDT),116050.0,8.0,programming-paradigm,168.0,8.0,116348.0,74669.0,1.0
41,41,18,,2020-10-18T15:15:15-07,green3,2020-10-18T22:15:15.013Z,View variant,2020-10-18 15:15:15 (PDT),116050.0,8.0,programming-paradigm,168.0,8.0,,74669.0,1.0
42,42,18,"{'params': {'a0': '$A \\times C^B$', 'a1': '$A^C$', 'a2': '$B \\times A^C$', 'a3': '$C \\times B$', 'a4': '$A \\times B^C$', 'a5': '$B^C$', 'acc': [{'key': 'a', 'html': 'The sum of all the numbers from A to B'}, {'key': 'b', 'html': '$B \\times A^C$'}, {'key': 'c', 'html': '$A \\times B^C$'}, {'key': 'd', 'html': '$B^C$'}, {'key': 'e', 'html': '$C \\times B$'}, {'key': 'f', 'html': '$A^C$'}, {'key': 'g', 'html': 'Infinite Loop'}, {'key': 'h', 'html': 'Error'}, {'key': 'i', 'html': '$A \\times C^B$'}], 'code': 'times2.png'}, 'options': {}, 'true_answer': {'acc': {'key': 'i', 'html': '$A \\times C^B$'}}, 'variant_seed': '13q7q5n'}",2020-10-18T15:15:21-07,gray1,2020-10-18T22:15:21.245Z,New variant,2020-10-18 15:15:21 (PDT),116051.0,9.0,snap/iteration/mystery-equation-v2,214.0,9.0,,74678.0,1.0
43,43,18,,2020-10-18T15:15:21-07,green3,2020-10-18T22:15:21.302Z,View variant,2020-10-18 15:15:21 (PDT),116051.0,9.0,snap/iteration/mystery-equation-v2,214.0,9.0,,74678.0,1.0
44,44,18,,2020-10-18T15:17:54-07,green3,2020-10-18T22:17:54.549Z,View variant,2020-10-18 15:17:54 (PDT),116050.0,8.0,programming-paradigm,168.0,8.0,,74669.0,1.0
45,45,18,,2020-10-18T15:18:09-07,green3,2020-10-18T22:18:09.683Z,View variant,2020-10-18 15:18:09 (PDT),116051.0,9.0,snap/iteration/mystery-equation-v2,214.0,9.0,,74678.0,1.0
