,Unnamed: 0,Random_Id,data,date_iso8601,event_color,event_date,event_name,formatted_date,instance_question_id,instructor_question_number,qid,question_id,student_question_number,submission_id,variant_id,variant_number
0,0,93,,2020-10-17T18:46:22-07,gray3,2020-10-18T01:46:22.066Z,Begin,2020-10-17 18:46:22 (PDT),,,,,,,,
1,1,93,,2020-10-17T18:46:22-07,green1,2020-10-18T01:46:22.339Z,View assessment overview,2020-10-17 18:46:22 (PDT),,,,,,,,
2,2,93,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': '1ae6kck'}",2020-10-17T18:46:29-07,gray1,2020-10-18T01:46:29.548Z,New variant,2020-10-17 18:46:29 (PDT),109387.0,1.0,PLEDGE,1046.0,1.0,,72217.0,1.0
3,3,93,,2020-10-17T18:46:29-07,green3,2020-10-18T01:46:29.591Z,View variant,2020-10-17 18:46:29 (PDT),109387.0,1.0,PLEDGE,1046.0,1.0,,72217.0,1.0
4,4,93,"{'correct': True, 'submitted_answer': {'pledge': 'An Gao'}}",2020-10-17T18:46:34-07,blue3,2020-10-18T01:46:34.992Z,Submission,2020-10-17 18:46:34 (PDT),109387.0,1.0,PLEDGE,1046.0,1.0,112548.0,72217.0,1.0
5,5,93,,2020-10-17T18:46:35-07,green3,2020-10-18T01:46:35.258Z,View variant,2020-10-17 18:46:35 (PDT),109387.0,1.0,PLEDGE,1046.0,1.0,,72217.0,1.0
6,6,93,"{'params': {}, 'options': {}, 'true_answer': {}, 'variant_seed': 'w66rx1'}",2020-10-17T18:46:37-07,gray1,2020-10-18T01:46:37.695Z,New variant,2020-10-17 18:46:37 (PDT),109388.0,2.0,SURVEY,1372.0,2.0,,72218.0,1.0
7,7,93,,2020-10-17T18:46:37-07,green3,2020-10-18T01:46:37.734Z,View variant,2020-10-17 18:46:37 (PDT),109388.0,2.0,SURVEY,1372.0,2.0,,72218.0,1.0
8,8,93,"{'correct': True, 'submitted_answer': {'survey': 'Turing'}}",2020-10-17T18:46:46-07,blue3,2020-10-18T01:46:46.352Z,Submission,2020-10-17 18:46:46 (PDT),109388.0,2.0,SURVEY,1372.0,2.0,112550.0,72218.0,1.0
9,9,93,,2020-10-17T18:46:46-07,green3,2020-10-18T01:46:46.568Z,View variant,2020-10-17 18:46:46 (PDT),109388.0,2.0,SURVEY,1372.0,2.0,,72218.0,1.0
